probe	id	pvalue	symbol	group
A_23_P170761	4571	0.04941	PDLIM5	GSE4707_LOvsC
A_24_P7965	4619	0.02299	ESRRG	GSE4707_LOvsC
A_23_P41645	4638	0.01991	ELL2	GSE4707_LOvsC
A_32_P89087	4642	0.00048	NA	GSE4707_LOvsC
A_32_P127847	4683	0.03823	NA	GSE4707_LOvsC
A_24_P157415	4687	0.01724	ATP11B	GSE4707_LOvsC
A_23_P85640	4709	0.02275	INPP5B	GSE4707_LOvsC
A_24_P631993	4718	0.04567	NA	GSE4707_LOvsC
A_23_P386411	4726	0.01392	PPID	GSE4707_LOvsC
A_24_P195974	4758	0.04712	NA	GSE4707_LOvsC
A_23_P74001	4768	0.00844	S100A12	GSE4707_LOvsC
A_32_P170206	4770	0.02892	IGF2BP2	GSE4707_LOvsC
A_24_P924552	4782	0.02525	NA	GSE4707_LOvsC
A_24_P9346	4798	0.00607	SYNGAP1	GSE4707_LOvsC
A_24_P92508	4810	0.01733	PKHD1	GSE4707_LOvsC
A_23_P207879	4812	0.0177	CARD14	GSE4707_LOvsC
A_32_P76247	4836	0.00452	HSPB1	GSE4707_LOvsC
A_23_P200685	4866	0.04135	MARC2	GSE4707_LOvsC
A_24_P3783	4872	0.01592	HIST1H2BM	GSE4707_LOvsC
A_23_P165494	4889	0.00705	GORASP2	GSE4707_LOvsC
A_23_P52101	4900	0.041	CYB5R1	GSE4707_LOvsC
A_23_P422204	4904	0.01784	DESI2	GSE4707_LOvsC
A_24_P264644	4910	0.01358	NA	GSE4707_LOvsC
A_23_P68868	4929	0.01532	TUG1	GSE4707_LOvsC
A_32_P21993	4936	0.01702	TPM4	GSE4707_LOvsC
A_23_P28105	4942	0.02857	TSN	GSE4707_LOvsC
A_23_P111206	4976	0.00939	FKBP5	GSE4707_LOvsC
A_32_P3214	5029	0.03653	NA	GSE4707_LOvsC
A_24_P93754	5037	0.01318	KDM4C	GSE4707_LOvsC
A_23_P379550	5086	0.03219	YARS	GSE4707_LOvsC
A_23_P18662	5096	0.02482	TKTL2	GSE4707_LOvsC
A_24_P63799	5102	0.03981	NA	GSE4707_LOvsC
A_32_P3556	5137	0.03511	VPS35	GSE4707_LOvsC
A_32_P121424	5143	0.02469	ATP6V0D2	GSE4707_LOvsC
A_23_P203332	5144	0.04196	FAM111A	GSE4707_LOvsC
A_23_P7976	5148	0.03267	HIST1H1E	GSE4707_LOvsC
A_24_P124957	5173	0.02613	RAB11A	GSE4707_LOvsC
A_24_P40626	5175	0.01916	GREM2	GSE4707_LOvsC
A_24_P12149	5185	0.03212	CLINT1	GSE4707_LOvsC
A_23_P54781	5201	0.00655	RBBP6	GSE4707_LOvsC
A_32_P87145	5208	0.01156	RUVBL1	GSE4707_LOvsC
A_32_P162639	5222	0.01331	NA	GSE4707_LOvsC
A_23_P158997	5224	0.04326	NA	GSE4707_LOvsC
A_23_P140797	5261	0.00541	CDH8	GSE4707_LOvsC
A_32_P83556	5274	0.03864	NA	GSE4707_LOvsC
A_24_P133671	5276	0.00257	ZNF276	GSE4707_LOvsC
A_23_P52797	5277	0.03545	TMPRSS5	GSE4707_LOvsC
A_24_P178167	5280	0.0073	NA	GSE4707_LOvsC
A_23_P218817	5315	0.00418	CPT1B	GSE4707_LOvsC
A_24_P243329	5333	0.01086	ITGA2	GSE4707_LOvsC
A_23_P335988	5379	0.04661	UBL4A	GSE4707_LOvsC
A_23_P119573	5384	0.02565	KCNN1	GSE4707_LOvsC
A_24_P344100	5421	0.01087	BRF1	GSE4707_LOvsC
A_23_P110386	5458	0.03278	USP46	GSE4707_LOvsC
A_23_P200160	5473	0.0333	CFH	GSE4707_LOvsC
A_23_P99762	5476	0.01849	RBM25	GSE4707_LOvsC
A_32_P3048	5489	0.00355	NA	GSE4707_LOvsC
A_24_P365442	5510	0.03964	SLC2A4RG	GSE4707_LOvsC
A_32_P805871	5590	0.03535	KCNK4	GSE4707_LOvsC
A_24_P329600	5597	0.03806	UBQLN1	GSE4707_LOvsC
A_32_P171152	5636	0.03115	PLEKHM3	GSE4707_LOvsC
A_32_P42367	5639	0.00029	NA	GSE4707_LOvsC
A_23_P156928	5656	0.03671	GPLD1	GSE4707_LOvsC
A_24_P483283	5657	0.04698	LINC00578	GSE4707_LOvsC
A_24_P791878	5679	0.02988	ERGIC1	GSE4707_LOvsC
A_24_P119381	5694	0.00829	NA	GSE4707_LOvsC
A_24_P255954	5698	0.01155	NA	GSE4707_LOvsC
A_23_P58788	5707	0.03784	CDX1	GSE4707_LOvsC
A_23_P257988	5737	0.01331	SENP2	GSE4707_LOvsC
A_24_P762886	5739	0.02781	KIAA0485	GSE4707_LOvsC
A_24_P110564	5740	0.00354	NPIPA1	GSE4707_LOvsC
A_23_P73493	5762	0.02806	CETN2	GSE4707_LOvsC
A_32_P157702	5768	0.02845	NA	GSE4707_LOvsC
A_23_P63190	5780	0.02083	NRAS	GSE4707_LOvsC
A_23_P34744	5791	0.00229	CTSK	GSE4707_LOvsC
A_23_P253177	5813	0.01645	STK24	GSE4707_LOvsC
A_24_P8098	5849	0.02619	NSD1	GSE4707_LOvsC
A_24_P945113	5852	0.03665	ACVRL1	GSE4707_LOvsC
A_23_P152559	5868	0.03845	TSPOAP1	GSE4707_LOvsC
A_23_P210091	5869	0.00504	SUPT7L	GSE4707_LOvsC
A_23_P155049	5881	0.01834	APOL6	GSE4707_LOvsC
A_24_P463517	5887	0.02343	LYRM7	GSE4707_LOvsC
A_32_P11276	5945	0.02121	NA	GSE4707_LOvsC
A_24_P305938	5968	0.0358	RAB9BP1	GSE4707_LOvsC
A_24_P933492	5969	0.02158	ZDHHC21	GSE4707_LOvsC
A_32_P140823	6006	0.00403	NPIPA1	GSE4707_LOvsC
A_32_P222060	6035	0.00913	NA	GSE4707_LOvsC
A_24_P273157	6051	0.01909	OBSCN	GSE4707_LOvsC
A_24_P417996	6082	0.02773	NA	GSE4707_LOvsC
A_23_P128587	6087	0.04932	SAP18	GSE4707_LOvsC
A_24_P771278	6103	0.03648	NA	GSE4707_LOvsC
A_32_P213002	6115	0.00912	NA	GSE4707_LOvsC
A_23_P39137	6124	0.02744	ARHGAP35	GSE4707_LOvsC
A_32_P92505	6146	0.04969	LCLAT1	GSE4707_LOvsC
A_24_P652033	6155	0.01032	DPY19L1P1	GSE4707_LOvsC
