probe	id	pvalue	symbol	group
7904969	7904969	0.01583	VOPP1	GSE24129_FGRvsC
7905067	7905067	0.0372	NA	GSE24129_FGRvsC
7905077	7905077	0.01848	NA	GSE24129_FGRvsC
7905116	7905116	0.04918	PLEKHO1	GSE24129_FGRvsC
7905145	7905145	0.04967	NA	GSE24129_FGRvsC
7905233	7905233	0.0265	ADAMTSL4	GSE24129_FGRvsC
7905283	7905283	0.03326	ANXA9	GSE24129_FGRvsC
7905428	7905428	0.01162	TUFT1	GSE24129_FGRvsC
7905444	7905444	0.00767	SNX27	GSE24129_FGRvsC
7905481	7905481	0.03111	NA	GSE24129_FGRvsC
7905483	7905483	0.00421	LCE5A	GSE24129_FGRvsC
7905517	7905517	0.01384	LCE1F	GSE24129_FGRvsC
7905801	7905801	0.01827	TDRD10	GSE24129_FGRvsC
7905817	7905817	0.00223	CHRNB2	GSE24129_FGRvsC
7905881	7905881	0.00191	ADAM15	GSE24129_FGRvsC
7905927	7905927	0.01924	NA	GSE24129_FGRvsC
7906021	7906021	0.02606	NA	GSE24129_FGRvsC
7906061	7906061	0.0122	SYT11	GSE24129_FGRvsC
7906284	7906284	0.00676	LRRC71	GSE24129_FGRvsC
7906330	7906330	0.02384	CD1D	GSE24129_FGRvsC
7906386	7906386	0.02875	PYHIN1	GSE24129_FGRvsC
7906496	7906496	3e-05	KCNJ9	GSE24129_FGRvsC
7906767	7906767	0.03216	NA	GSE24129_FGRvsC
7906777	7906777	0.02907	FCGR2B	GSE24129_FGRvsC
7906819	7906819	0.04022	ATF6	GSE24129_FGRvsC
7906954	7906954	0.01855	PBX1	GSE24129_FGRvsC
7906995	7906995	0.04056	UCK2	GSE24129_FGRvsC
7907104	7907104	0.01886	DCAF6	GSE24129_FGRvsC
7907430	7907430	0.02808	FASLG	GSE24129_FGRvsC
7907572	7907572	0.03422	PAPPA2	GSE24129_FGRvsC
7907690	7907690	0.04321	TOR3A	GSE24129_FGRvsC
7907859	7907859	0.03275	NA	GSE24129_FGRvsC
7908022	7908022	0.03555	DHX9	GSE24129_FGRvsC
7908097	7908097	0.01288	SMG7	GSE24129_FGRvsC
7908330	7908330	0.03973	C1orf27	GSE24129_FGRvsC
7908351	7908351	0.02759	PLA2G4A	GSE24129_FGRvsC
7908543	7908543	0.04806	NEK7	GSE24129_FGRvsC
7908766	7908766	0.0314	TIMM17A	GSE24129_FGRvsC
7908978	7908978	0.0208	NA	GSE24129_FGRvsC
7909088	7909088	0.03446	TMCC2	GSE24129_FGRvsC
7909175	7909175	0.01689	SRGAP2	GSE24129_FGRvsC
7909188	7909188	0.01213	IKBKE	GSE24129_FGRvsC
7909236	7909236	0.03909	MAPKAPK2	GSE24129_FGRvsC
7909400	7909400	0.0125	CD46	GSE24129_FGRvsC
7909422	7909422	0.04456	NA	GSE24129_FGRvsC
7909689	7909689	0.0026	SMYD2	GSE24129_FGRvsC
7909745	7909745	0.00074	KCTD3	GSE24129_FGRvsC
7909789	7909789	0.01114	TGFB2	GSE24129_FGRvsC
7909815	7909815	0.04483	IARS2	GSE24129_FGRvsC
7909841	7909841	0.01778	MARK1	GSE24129_FGRvsC
7909896	7909896	0.03197	NA	GSE24129_FGRvsC
7909992	7909992	0.02965	FBXO28	GSE24129_FGRvsC
7910134	7910134	0.02094	MIXL1	GSE24129_FGRvsC
7910198	7910198	0.03619	ZNF678	GSE24129_FGRvsC
7910217	7910217	0.02583	WNT3A	GSE24129_FGRvsC
7910265	7910265	0.02065	OBSCN	GSE24129_FGRvsC
7910398	7910398	0.0198	NA	GSE24129_FGRvsC
7910446	7910446	0.0275	COG2	GSE24129_FGRvsC
7910492	7910492	0.01293	NA	GSE24129_FGRvsC
7910591	7910591	0.02214	NTPCR	GSE24129_FGRvsC
7910618	7910618	0.03539	SLC35F3	GSE24129_FGRvsC
7910638	7910638	0.00378	NA	GSE24129_FGRvsC
7910640	7910640	0.01659	GGPS1	GSE24129_FGRvsC
7910752	7910752	0.01238	MTR	GSE24129_FGRvsC
7911197	7911197	0.00242	OR2W5	GSE24129_FGRvsC
7911345	7911345	0.01258	NA	GSE24129_FGRvsC
7911376	7911376	0.00023	HES4	GSE24129_FGRvsC
7911754	7911754	0.0114	TNFRSF14	GSE24129_FGRvsC
7911897	7911897	0.02837	C1orf174	GSE24129_FGRvsC
7912012	7912012	0.00367	ACOT7	GSE24129_FGRvsC
7912250	7912250	0.01055	MIR34AHG	GSE24129_FGRvsC
7912374	7912374	0.04207	SRM	GSE24129_FGRvsC
7912629	7912629	0.00146	TMEM51-AS1	GSE24129_FGRvsC
7912659	7912659	0.00749	AGMAT	GSE24129_FGRvsC
7912887	7912887	0.04543	MFAP2	GSE24129_FGRvsC
7913146	7913146	0.0441	AKR7A3	GSE24129_FGRvsC
7913216	7913216	0.02279	PLA2G2A	GSE24129_FGRvsC
7913571	7913571	0.02709	HNRNPR	GSE24129_FGRvsC
7913712	7913712	0.01168	SRSF10	GSE24129_FGRvsC
7913805	7913805	0.01562	RUNX3	GSE24129_FGRvsC
7913814	7913814	0.0334	SYF2	GSE24129_FGRvsC
7914021	7914021	0.01333	SLC9A1	GSE24129_FGRvsC
7914075	7914075	0.00862	FCN3	GSE24129_FGRvsC
7914112	7914112	0.00966	FGR	GSE24129_FGRvsC
7914218	7914218	0.02649	TAF12	GSE24129_FGRvsC
7914282	7914282	0.03428	SDC3	GSE24129_FGRvsC
7914617	7914617	0.01932	AK2	GSE24129_FGRvsC
7914758	7914758	0.01274	DLGAP3	GSE24129_FGRvsC
7914809	7914809	0.04497	KIAA0319L	GSE24129_FGRvsC
7914996	7914996	0.04177	MEAF6	GSE24129_FGRvsC
7915147	7915147	0.04588	FHL3	GSE24129_FGRvsC
7915277	7915277	0.0234	MYCL	GSE24129_FGRvsC
7915609	7915609	0.00581	TCTEX1D4	GSE24129_FGRvsC
7915657	7915657	0.02194	NA	GSE24129_FGRvsC
7915659	7915659	0.04197	HECTD3	GSE24129_FGRvsC
7915775	7915775	0.0208	IPP	GSE24129_FGRvsC
7915787	7915787	0.04785	PIK3R3	GSE24129_FGRvsC
7915919	7915919	0.01338	TAL1	GSE24129_FGRvsC
7916112	7916112	0.0303	RAB3B	GSE24129_FGRvsC
7916185	7916185	0.04042	ZCCHC11	GSE24129_FGRvsC
7916343	7916343	0.01635	YIPF1	GSE24129_FGRvsC
7916412	7916412	0.04375	FAM151A	GSE24129_FGRvsC
7916432	7916432	0.00686	DHCR24	GSE24129_FGRvsC
7916562	7916562	0.00531	NA	GSE24129_FGRvsC
7916592	7916592	0.04393	MYSM1	GSE24129_FGRvsC
7916654	7916654	0.00366	KANK4	GSE24129_FGRvsC
7916669	7916669	0.01417	DOCK7	GSE24129_FGRvsC
7916843	7916843	0.02256	GNG12	GSE24129_FGRvsC
7916851	7916851	0.00503	NA	GSE24129_FGRvsC
7916969	7916969	0.04895	ZRANB2	GSE24129_FGRvsC
7917000	7917000	0.03334	NA	GSE24129_FGRvsC
7917052	7917052	0.00323	SLC44A5	GSE24129_FGRvsC
7917103	7917103	0.00975	ZZZ3	GSE24129_FGRvsC
7917120	7917120	0.01118	USP33	GSE24129_FGRvsC
7917151	7917151	0.01527	NEXN-AS1	GSE24129_FGRvsC
7917322	7917322	0.00237	SYDE2	GSE24129_FGRvsC
7917359	7917359	0.0036	ZNHIT6	GSE24129_FGRvsC
7917482	7917482	0.00418	NA	GSE24129_FGRvsC
7917604	7917604	0.0087	ZNF644	GSE24129_FGRvsC
7917707	7917707	0.00234	EVI5	GSE24129_FGRvsC
7917771	7917771	0.01551	DNTTIP2	GSE24129_FGRvsC
7917779	7917779	0.00326	GCLM	GSE24129_FGRvsC
7918008	7918008	0.03937	DBT	GSE24129_FGRvsC
7918026	7918026	0.02392	EXTL2	GSE24129_FGRvsC
7918064	7918064	0.04067	COL11A1	GSE24129_FGRvsC
7918157	7918157	0.00185	VAV3	GSE24129_FGRvsC
7918255	7918255	0.02936	CLCC1	GSE24129_FGRvsC
7918313	7918313	0.00072	MYBPHL	GSE24129_FGRvsC
7918426	7918426	0.02159	SLC16A4	GSE24129_FGRvsC
7918474	7918474	0.03946	DRAM2	GSE24129_FGRvsC
7918533	7918533	0.02372	NA	GSE24129_FGRvsC
7918552	7918552	0.03567	FAM212B	GSE24129_FGRvsC
7918725	7918725	0.00632	TRIM33	GSE24129_FGRvsC
7918847	7918847	0.04336	SIKE1	GSE24129_FGRvsC
7918857	7918857	0.00519	TSPAN2	GSE24129_FGRvsC
7918900	7918900	0.0211	NA	GSE24129_FGRvsC
7918925	7918925	0.00029	TRIM45	GSE24129_FGRvsC
7918955	7918955	0.00294	GDAP2	GSE24129_FGRvsC
7919049	7919049	0.00445	NA	GSE24129_FGRvsC
7919131	7919131	0.04824	NA	GSE24129_FGRvsC
7919217	7919217	0.01799	NUDT17	GSE24129_FGRvsC
7919303	7919303	0.04517	RNVU1-8	GSE24129_FGRvsC
7919568	7919568	0.03133	NA	GSE24129_FGRvsC
7919598	7919598	0.02396	NA	GSE24129_FGRvsC
7919602	7919602	0.00154	NA	GSE24129_FGRvsC
7919627	7919627	0.03712	NA	GSE24129_FGRvsC
7919699	7919699	0.01641	OTUD7B	GSE24129_FGRvsC
7919749	7919749	0.02329	NA	GSE24129_FGRvsC
7919761	7919761	0.00666	NA	GSE24129_FGRvsC
7919763	7919763	0.01416	ENSA	GSE24129_FGRvsC
7919780	7919780	0.04213	GOLPH3L	GSE24129_FGRvsC
7919854	7919854	0.00979	NA	GSE24129_FGRvsC
7919888	7919888	0.01046	CDC42SE1	GSE24129_FGRvsC
7920191	7920191	0.00724	LCE3A	GSE24129_FGRvsC
7920506	7920506	0.01163	SHE	GSE24129_FGRvsC
7920575	7920575	0.00752	PBXIP1	GSE24129_FGRvsC
7920594	7920594	0.01981	PYGO2	GSE24129_FGRvsC
7920687	7920687	0.03886	GBAP1	GSE24129_FGRvsC
7920707	7920707	0.03526	FAM189B	GSE24129_FGRvsC
7920766	7920766	0.00763	NA	GSE24129_FGRvsC
7921360	7921360	0.02103	OR6Y1	GSE24129_FGRvsC
7921538	7921538	0.0044	IGSF8	GSE24129_FGRvsC
7921667	7921667	0.04513	CD48	GSE24129_FGRvsC
7921738	7921738	0.03796	USF1	GSE24129_FGRvsC
7921793	7921793	0.00758	DEDD	GSE24129_FGRvsC
7922008	7922008	0.02034	TADA1	GSE24129_FGRvsC
7922174	7922174	0.00048	F5	GSE24129_FGRvsC
7922250	7922250	0.0016	SCYL3	GSE24129_FGRvsC
7922400	7922400	0.02999	SNORD81	GSE24129_FGRvsC
7922523	7922523	0.03172	NA	GSE24129_FGRvsC
7922637	7922637	0.00122	TOR1AIP2	GSE24129_FGRvsC
7922646	7922646	0.00232	TOR1AIP2	GSE24129_FGRvsC
7922652	7922652	0.00886	NA	GSE24129_FGRvsC
7922656	7922656	0.04904	ACBD6	GSE24129_FGRvsC
7922717	7922717	0.02676	RGS16	GSE24129_FGRvsC
7922756	7922756	0.01746	NMNAT2	GSE24129_FGRvsC
7923007	7923007	0.03147	UCHL5	GSE24129_FGRvsC
7923173	7923173	0.00935	MIR181B1	GSE24129_FGRvsC
7923175	7923175	0.01039	MIR181A1	GSE24129_FGRvsC
7923183	7923183	0.04463	ZNF281	GSE24129_FGRvsC
7923221	7923221	0.04442	DDX59	GSE24129_FGRvsC
7923317	7923317	0.04702	ASCL5	GSE24129_FGRvsC
7923453	7923453	0.04452	KDM5B	GSE24129_FGRvsC
7923489	7923489	0.02343	KLHL12	GSE24129_FGRvsC
7923547	7923547	0.02002	CHI3L1	GSE24129_FGRvsC
7923562	7923562	0.02244	CHIT1	GSE24129_FGRvsC
7923596	7923596	0.02147	ETNK2	GSE24129_FGRvsC
7923798	7923798	0.02631	NUCKS1	GSE24129_FGRvsC
7923942	7923942	0.01599	FCAMR	GSE24129_FGRvsC
7923974	7923974	0.03498	NA	GSE24129_FGRvsC
7923976	7923976	0.0184	NA	GSE24129_FGRvsC
7924058	7924058	0.01656	IRF6	GSE24129_FGRvsC
7924144	7924144	0.04531	NA	GSE24129_FGRvsC
7924190	7924190	0.01982	ANGEL2	GSE24129_FGRvsC
7924207	7924207	0.01987	PTPN14	GSE24129_FGRvsC
7924405	7924405	0.03578	RAB3GAP2	GSE24129_FGRvsC
7924450	7924450	0.04655	DUSP10	GSE24129_FGRvsC
7924582	7924582	0.04953	WDR26	GSE24129_FGRvsC
7924733	7924733	0.03591	PARP1	GSE24129_FGRvsC
7924758	7924758	0.00988	NA	GSE24129_FGRvsC
7924817	7924817	0.04103	PRO2012	GSE24129_FGRvsC
7924910	7924910	0.04879	ACTA1	GSE24129_FGRvsC
7924923	7924923	0.03473	NUP133	GSE24129_FGRvsC
7924987	7924987	0.01339	AGT	GSE24129_FGRvsC
7925089	7925089	0.03657	PCNX2	GSE24129_FGRvsC
7925130	7925130	0.01667	TARBP1	GSE24129_FGRvsC
7925174	7925174	0.01529	TOMM20	GSE24129_FGRvsC
7925413	7925413	0.03491	MT1HL1	GSE24129_FGRvsC
7925500	7925500	0.01563	CHML	GSE24129_FGRvsC
7925531	7925531	0.00093	AKT3	GSE24129_FGRvsC
7925954	7925954	0.02302	NET1	GSE24129_FGRvsC
7926037	7926037	0.01262	PFKFB3	GSE24129_FGRvsC
7926127	7926127	0.004	CELF2	GSE24129_FGRvsC
7926150	7926150	0.01436	LOC439951	GSE24129_FGRvsC
7926223	7926223	0.01881	CAMK1D	GSE24129_FGRvsC
7926283	7926283	0.00978	PRPF18	GSE24129_FGRvsC
7926356	7926356	0.01615	PTER	GSE24129_FGRvsC
7926383	7926383	0.00806	NA	GSE24129_FGRvsC
7926385	7926385	0.01475	STAM	GSE24129_FGRvsC
7926609	7926609	0.01953	NA	GSE24129_FGRvsC
7926821	7926821	0.00516	MASTL	GSE24129_FGRvsC
7926836	7926836	0.02724	RAB18	GSE24129_FGRvsC
7926851	7926851	0.03202	WAC	GSE24129_FGRvsC
7927062	7927062	0.00281	ZNF33A	GSE24129_FGRvsC
7927099	7927099	0.00118	LINC00839	GSE24129_FGRvsC
7927288	7927288	0.02671	NA	GSE24129_FGRvsC
7927363	7927363	0.02826	NA	GSE24129_FGRvsC
7927389	7927389	0.00301	MAPK8	GSE24129_FGRvsC
7927405	7927405	0.00053	WDFY4	GSE24129_FGRvsC
7927474	7927474	0.02825	C10orf71	GSE24129_FGRvsC
7927519	7927519	0.01151	NA	GSE24129_FGRvsC
7927786	7927786	0.02948	REEP3	GSE24129_FGRvsC
7927799	7927799	0.02819	REEP3	GSE24129_FGRvsC
7928291	7928291	0.04336	CHST3	GSE24129_FGRvsC
7928308	7928308	0.04379	DDIT4	GSE24129_FGRvsC
7928471	7928471	0.00451	ADK	GSE24129_FGRvsC
7928489	7928489	0.03212	NA	GSE24129_FGRvsC
7928534	7928534	0.01155	C10orf11	GSE24129_FGRvsC
7928671	7928671	0.04423	TMEM254	GSE24129_FGRvsC
7928736	7928736	0.0258	NRG3	GSE24129_FGRvsC
7928746	7928746	0.00656	NA	GSE24129_FGRvsC
7928766	7928766	0.00139	C10orf99	GSE24129_FGRvsC
7928838	7928838	0.04473	LDB3	GSE24129_FGRvsC
7928855	7928855	0.03445	BMPR1A	GSE24129_FGRvsC
7928882	7928882	0.03404	NA	GSE24129_FGRvsC
7928890	7928890	0.04708	NA	GSE24129_FGRvsC
7928937	7928937	0.02108	MINPP1	GSE24129_FGRvsC
7929247	7929247	0.04475	MARCH5	GSE24129_FGRvsC
7929344	7929344	0.02586	FFAR4	GSE24129_FGRvsC
7929383	7929383	0.01365	SLC35G1	GSE24129_FGRvsC
7929466	7929466	0.00368	CYP2C18	GSE24129_FGRvsC
7929562	7929562	0.00392	ZNF518A	GSE24129_FGRvsC
7929596	7929596	0.01428	LCOR	GSE24129_FGRvsC
7929649	7929649	0.00512	UBTD1	GSE24129_FGRvsC
7929664	7929664	0.03287	HOGA1	GSE24129_FGRvsC
7929779	7929779	0.02087	ABCC2	GSE24129_FGRvsC
7929919	7929919	0.02544	SFXN3	GSE24129_FGRvsC
7929932	7929932	0.04715	KAZALD1	GSE24129_FGRvsC
7929958	7929958	0.00425	BTRC	GSE24129_FGRvsC
7930276	7930276	0.02338	SLK	GSE24129_FGRvsC
7930376	7930376	0.0136	NA	GSE24129_FGRvsC
7930422	7930422	0.02459	SMC3	GSE24129_FGRvsC
7930614	7930614	0.0044	NHLRC2	GSE24129_FGRvsC
7930682	7930682	0.01795	FAM160B1	GSE24129_FGRvsC
7930882	7930882	0.02199	NA	GSE24129_FGRvsC
7930917	7930917	0.04233	GRK5	GSE24129_FGRvsC
7930927	7930927	0.00207	INPP5F	GSE24129_FGRvsC
7931268	7931268	0.00655	BCCIP	GSE24129_FGRvsC
7931293	7931293	0.0077	DOCK1	GSE24129_FGRvsC
7931393	7931393	0.01059	GLRX3	GSE24129_FGRvsC
7931417	7931417	0.02626	JAKMIP3	GSE24129_FGRvsC
7931439	7931439	0.02841	DPYSL4	GSE24129_FGRvsC
7931764	7931764	0.04244	ADARB2	GSE24129_FGRvsC
7931810	7931810	0.01556	KLF6	GSE24129_FGRvsC
7931899	7931899	0.00133	IL15RA	GSE24129_FGRvsC
7931977	7931977	0.0416	ITIH5	GSE24129_FGRvsC
7932023	7932023	0.0271	USP6NL	GSE24129_FGRvsC
7932088	7932088	0.00714	UCMA	GSE24129_FGRvsC
7932118	7932118	0.01483	BEND7	GSE24129_FGRvsC
7932186	7932186	0.01845	DCLRE1C	GSE24129_FGRvsC
7932311	7932311	0.04238	RSU1	GSE24129_FGRvsC
7932407	7932407	0.00071	ST8SIA6	GSE24129_FGRvsC
7932554	7932554	0.00952	ARHGAP21	GSE24129_FGRvsC
7932678	7932678	0.03529	YME1L1	GSE24129_FGRvsC
7932733	7932733	0.03016	MKX	GSE24129_FGRvsC
7932911	7932911	0.04806	KIF5B	GSE24129_FGRvsC
7933010	7933010	0.02405	PARD3	GSE24129_FGRvsC
7933043	7933043	0.00858	NA	GSE24129_FGRvsC
7933073	7933073	0.02197	GJD4	GSE24129_FGRvsC
7933092	7933092	0.01512	ZNF248	GSE24129_FGRvsC
7933139	7933139	0.03266	ZNF33B	GSE24129_FGRvsC
7933209	7933209	0.02907	C10orf25	GSE24129_FGRvsC
7933290	7933290	0.02107	NA	GSE24129_FGRvsC
7933327	7933327	0.027	NA	GSE24129_FGRvsC
7933413	7933413	0.04329	NA	GSE24129_FGRvsC
7933423	7933423	0.02603	NA	GSE24129_FGRvsC
7933509	7933509	0.03376	NA	GSE24129_FGRvsC
7933535	7933535	0.04767	NA	GSE24129_FGRvsC
7933582	7933582	0.00752	NA	GSE24129_FGRvsC
7933638	7933638	0.04259	NA	GSE24129_FGRvsC
7933760	7933760	0.02494	CCDC6	GSE24129_FGRvsC
7933772	7933772	0.0021	ANK3	GSE24129_FGRvsC
7933872	7933872	0.04658	EGR2	GSE24129_FGRvsC
7933877	7933877	0.04965	JMJD1C	GSE24129_FGRvsC
7933947	7933947	0.0054	HERC4	GSE24129_FGRvsC
7934145	7934145	0.04273	LRRC20	GSE24129_FGRvsC
7934255	7934255	0.02913	MICU1	GSE24129_FGRvsC
7934326	7934326	0.04346	MRPS16	GSE24129_FGRvsC
7934393	7934393	0.04161	PPP3CB	GSE24129_FGRvsC
7934613	7934613	0.02764	NA	GSE24129_FGRvsC
7934789	7934789	0.04939	GRID1	GSE24129_FGRvsC
7934812	7934812	0.01136	WAPL	GSE24129_FGRvsC
7934896	7934896	0.00977	NA	GSE24129_FGRvsC
7934936	7934936	0.0079	SLC16A12	GSE24129_FGRvsC
7934979	7934979	0.02126	ANKRD1	GSE24129_FGRvsC
7935027	7935027	0.00323	IDE	GSE24129_FGRvsC
7935188	7935188	0.00044	SORBS1	GSE24129_FGRvsC
7935228	7935228	0.00731	NA	GSE24129_FGRvsC
7935320	7935320	0.04002	TM9SF3	GSE24129_FGRvsC
7935647	7935647	0.02474	COX15	GSE24129_FGRvsC
7935855	7935855	0.04883	LBX1	GSE24129_FGRvsC
7935910	7935910	0.02913	MGEA5	GSE24129_FGRvsC
7936023	7936023	0.0463	C10orf95	GSE24129_FGRvsC
7936419	7936419	0.01564	NA	GSE24129_FGRvsC
7936567	7936567	0.03151	RAB11FIP2	GSE24129_FGRvsC
7936590	7936590	0.03204	PRLHR	GSE24129_FGRvsC
7936596	7936596	0.01754	CACUL1	GSE24129_FGRvsC
7936727	7936727	0.04567	NA	GSE24129_FGRvsC
7936817	7936817	0.04882	C10orf88	GSE24129_FGRvsC
7936856	7936856	0.02816	CHST15	GSE24129_FGRvsC
7936882	7936882	0.02206	NKX1-2	GSE24129_FGRvsC
7936928	7936928	0.03184	MMP21	GSE24129_FGRvsC
7937014	7937014	0.02765	LOC387720	GSE24129_FGRvsC
7937059	7937059	0.03849	TCERG1L	GSE24129_FGRvsC
7937150	7937150	0.03565	ADAM8	GSE24129_FGRvsC
7937314	7937314	0.04651	PGGHG	GSE24129_FGRvsC
7937330	7937330	0.00566	IFITM2	GSE24129_FGRvsC
7937335	7937335	0.0455	IFITM1	GSE24129_FGRvsC
7937407	7937407	0.0012	RASSF7	GSE24129_FGRvsC
7937485	7937485	0.04998	PNPLA2	GSE24129_FGRvsC
7937518	7937518	0.00506	TSPAN4	GSE24129_FGRvsC
7937749	7937749	0.00128	TNNT3	GSE24129_FGRvsC
7937774	7937774	0.01997	IGF2-AS	GSE24129_FGRvsC
7937802	7937802	0.00579	CD81	GSE24129_FGRvsC
7937852	7937852	0.0318	SLC22A18	GSE24129_FGRvsC
7937878	7937878	0.02375	TRPC2	GSE24129_FGRvsC
7938012	7938012	0.01787	NA	GSE24129_FGRvsC
7938154	7938154	0.01159	ILK	GSE24129_FGRvsC
7938348	7938348	0.01422	WEE1	GSE24129_FGRvsC
