probe	id	pvalue	symbol	group
ILMN_1657442	ILMN_1657442	0.02412	ADARB1	GSE35574_CasevsControl
ILMN_1657446	ILMN_1657446	0.01345	NTPCR	GSE35574_CasevsControl
ILMN_1657502	ILMN_1657502	0.0202	MRGPRF	GSE35574_CasevsControl
ILMN_1657519	ILMN_1657519	1e-05	STK35	GSE35574_CasevsControl
ILMN_1657554	ILMN_1657554	0	TSPYL2	GSE35574_CasevsControl
ILMN_1657571	ILMN_1657571	0.00212	ASNA1	GSE35574_CasevsControl
ILMN_1657592	ILMN_1657592	0.02628	NA	GSE35574_CasevsControl
ILMN_1657600	ILMN_1657600	0.02857	NCAPH	GSE35574_CasevsControl
ILMN_1657603	ILMN_1657603	0.00033	NA	GSE35574_CasevsControl
ILMN_1657612	ILMN_1657612	0.01107	RPL6	GSE35574_CasevsControl
ILMN_1657632	ILMN_1657632	0.04604	TMEM35B	GSE35574_CasevsControl
ILMN_1657673	ILMN_1657673	0.04169	TMEM250	GSE35574_CasevsControl
ILMN_1657679	ILMN_1657679	0.03806	VAV3	GSE35574_CasevsControl
ILMN_1657683	ILMN_1657683	0.00112	C1orf198	GSE35574_CasevsControl
ILMN_1657701	ILMN_1657701	0.0092	RBM14	GSE35574_CasevsControl
ILMN_1657754	ILMN_1657754	0.00811	RPAP2	GSE35574_CasevsControl
ILMN_1657766	ILMN_1657766	0.01535	TRIM29	GSE35574_CasevsControl
ILMN_1657797	ILMN_1657797	0.02352	FIBP	GSE35574_CasevsControl
ILMN_1657810	ILMN_1657810	5e-05	PPM1M	GSE35574_CasevsControl
ILMN_1657835	ILMN_1657835	0	CLASRP	GSE35574_CasevsControl
ILMN_1657847	ILMN_1657847	0.01091	SUN3	GSE35574_CasevsControl
ILMN_1657864	ILMN_1657864	0.00132	TMUB2	GSE35574_CasevsControl
ILMN_1657873	ILMN_1657873	0.00724	XPO4	GSE35574_CasevsControl
ILMN_1657892	ILMN_1657892	0.01277	TLR8	GSE35574_CasevsControl
ILMN_1657914	ILMN_1657914	0.01346	NFE4	GSE35574_CasevsControl
ILMN_1657983	ILMN_1657983	0.00824	TERF2IP	GSE35574_CasevsControl
ILMN_1658027	ILMN_1658027	0.00157	RAD54L	GSE35574_CasevsControl
ILMN_1658040	ILMN_1658040	0.00651	CRABP1	GSE35574_CasevsControl
ILMN_1658044	ILMN_1658044	0.00117	EDNRB	GSE35574_CasevsControl
ILMN_1658053	ILMN_1658053	0.00093	DYNLRB1	GSE35574_CasevsControl
ILMN_1658071	ILMN_1658071	0.00472	ATP1B1	GSE35574_CasevsControl
ILMN_1658072	ILMN_1658072	0.00557	IGBP1	GSE35574_CasevsControl
ILMN_1658080	ILMN_1658080	0.00082	ZNF573	GSE35574_CasevsControl
ILMN_1658143	ILMN_1658143	0.01186	RFC3	GSE35574_CasevsControl
ILMN_1658144	ILMN_1658144	3e-05	TRIP11	GSE35574_CasevsControl
ILMN_1658160	ILMN_1658160	0.00266	NA	GSE35574_CasevsControl
ILMN_1658187	ILMN_1658187	0.0444	KAZN	GSE35574_CasevsControl
ILMN_1658190	ILMN_1658190	0.01221	ZNF883	GSE35574_CasevsControl
ILMN_1658259	ILMN_1658259	0.03872	DRG1	GSE35574_CasevsControl
ILMN_1658312	ILMN_1658312	0.00028	CD37	GSE35574_CasevsControl
ILMN_1658337	ILMN_1658337	0.00596	AKIRIN1	GSE35574_CasevsControl
ILMN_1658356	ILMN_1658356	0.03755	PAMR1	GSE35574_CasevsControl
ILMN_1658386	ILMN_1658386	0.02996	DAOA	GSE35574_CasevsControl
ILMN_1658398	ILMN_1658398	0.02687	FAM198A	GSE35574_CasevsControl
ILMN_1658413	ILMN_1658413	0.01038	HYDIN	GSE35574_CasevsControl
ILMN_1658457	ILMN_1658457	0.00344	RPL12	GSE35574_CasevsControl
ILMN_1658460	ILMN_1658460	1e-05	SRSF10	GSE35574_CasevsControl
ILMN_1658477	ILMN_1658477	0.0243	OTOGL	GSE35574_CasevsControl
ILMN_1658519	ILMN_1658519	0.01836	SLC13A3	GSE35574_CasevsControl
ILMN_1658526	ILMN_1658526	0.00498	RYK	GSE35574_CasevsControl
ILMN_1658528	ILMN_1658528	0.04789	MYADM	GSE35574_CasevsControl
ILMN_1658579	ILMN_1658579	0	NA	GSE35574_CasevsControl
ILMN_1658605	ILMN_1658605	0.04677	NA	GSE35574_CasevsControl
ILMN_1658639	ILMN_1658639	0.03557	SLC46A3	GSE35574_CasevsControl
ILMN_1658679	ILMN_1658679	0.00241	YJEFN3	GSE35574_CasevsControl
ILMN_1658743	ILMN_1658743	0	CCNDBP1	GSE35574_CasevsControl
ILMN_1658748	ILMN_1658748	0.01447	LIMD1-AS1	GSE35574_CasevsControl
ILMN_1658800	ILMN_1658800	0.01366	BRPF3	GSE35574_CasevsControl
ILMN_1658805	ILMN_1658805	0.01908	BRE	GSE35574_CasevsControl
