probe	id	pvalue	symbol	group
16654819	16654819	0.02113	NA	GSE73374_PEvC
16654821	16654821	0.02375	NA	GSE73374_PEvC
16654837	16654837	0.01736	NA	GSE73374_PEvC
16654879	16654879	0.02246	NA	GSE73374_PEvC
16654885	16654885	0.00243	NA	GSE73374_PEvC
16654905	16654905	0.02719	NA	GSE73374_PEvC
16654911	16654911	0.02079	NA	GSE73374_PEvC
16654913	16654913	0.00032	NA	GSE73374_PEvC
16655013	16655013	0.00288	NA	GSE73374_PEvC
16655015	16655015	0.00103	NA	GSE73374_PEvC
16655029	16655029	0.04543	NA	GSE73374_PEvC
16655041	16655041	0.03865	NA	GSE73374_PEvC
16655043	16655043	0.02584	NA	GSE73374_PEvC
16655053	16655053	0.00818	NA	GSE73374_PEvC
16655061	16655061	0.04544	NA	GSE73374_PEvC
16655085	16655085	0.02954	NA	GSE73374_PEvC
16655109	16655109	0.01383	NA	GSE73374_PEvC
16655151	16655151	0.02312	NA	GSE73374_PEvC
16655153	16655153	0.03451	NA	GSE73374_PEvC
16655175	16655175	0.02799	NA	GSE73374_PEvC
16655181	16655181	0.04386	NA	GSE73374_PEvC
16655195	16655195	0.03757	NA	GSE73374_PEvC
16655197	16655197	0.00041	NA	GSE73374_PEvC
16655211	16655211	0.02389	NA	GSE73374_PEvC
16655221	16655221	0.02277	NA	GSE73374_PEvC
16655253	16655253	0.02853	NA	GSE73374_PEvC
16655257	16655257	0.02583	NA	GSE73374_PEvC
16655275	16655275	0.00126	NA	GSE73374_PEvC
16655305	16655305	0.03743	NA	GSE73374_PEvC
16655311	16655311	0.01364	NA	GSE73374_PEvC
16655329	16655329	0.02782	NA	GSE73374_PEvC
16655351	16655351	0.01184	NA	GSE73374_PEvC
16655373	16655373	0.04114	NA	GSE73374_PEvC
16655379	16655379	0.00191	NA	GSE73374_PEvC
16655385	16655385	0.0169	NA	GSE73374_PEvC
16655411	16655411	0.02187	NA	GSE73374_PEvC
16655435	16655435	0.03836	NA	GSE73374_PEvC
16655453	16655453	0.01743	NA	GSE73374_PEvC
16655469	16655469	0.00553	NA	GSE73374_PEvC
16655471	16655471	0.02121	NA	GSE73374_PEvC
16655485	16655485	0.00862	NA	GSE73374_PEvC
16655491	16655491	0.03842	NA	GSE73374_PEvC
16655495	16655495	0.01029	NA	GSE73374_PEvC
16655505	16655505	0.00412	NA	GSE73374_PEvC
16655529	16655529	0.04383	NA	GSE73374_PEvC
16655553	16655553	0.03718	NA	GSE73374_PEvC
16655581	16655581	0.04757	NA	GSE73374_PEvC
16655599	16655599	0.03096	NA	GSE73374_PEvC
16655601	16655601	0.00496	NA	GSE73374_PEvC
16655615	16655615	0.00225	NA	GSE73374_PEvC
16655655	16655655	0.01992	NA	GSE73374_PEvC
16655665	16655665	0.00215	NA	GSE73374_PEvC
16655675	16655675	0.01637	NA	GSE73374_PEvC
16655685	16655685	0.04982	NA	GSE73374_PEvC
16655727	16655727	0.02047	NA	GSE73374_PEvC
16655761	16655761	0.00081	NA	GSE73374_PEvC
16655767	16655767	0.0054	NA	GSE73374_PEvC
16655841	16655841	0.01304	NA	GSE73374_PEvC
16655843	16655843	0.0062	NA	GSE73374_PEvC
16655915	16655915	0.03778	NA	GSE73374_PEvC
16655925	16655925	0.02481	NA	GSE73374_PEvC
16655927	16655927	0.00852	NA	GSE73374_PEvC
16655951	16655951	0.00111	NA	GSE73374_PEvC
16655961	16655961	0.04078	NA	GSE73374_PEvC
16655989	16655989	0.03718	NA	GSE73374_PEvC
16655991	16655991	0.02722	NA	GSE73374_PEvC
16656015	16656015	0.00061	NA	GSE73374_PEvC
16656027	16656027	0.0153	NA	GSE73374_PEvC
16656041	16656041	0.00543	NA	GSE73374_PEvC
16656051	16656051	0.02712	NA	GSE73374_PEvC
16656087	16656087	0.02412	NA	GSE73374_PEvC
16656089	16656089	0.02873	NA	GSE73374_PEvC
16656097	16656097	0.03997	NA	GSE73374_PEvC
16656127	16656127	0.00063	NA	GSE73374_PEvC
16656147	16656147	0.03658	NA	GSE73374_PEvC
16656161	16656161	0.01795	NA	GSE73374_PEvC
16656181	16656181	0.01041	NA	GSE73374_PEvC
16656187	16656187	0.02679	NA	GSE73374_PEvC
