probe	pvalue	adj.pvalue	symbol	entrez	group
A_33_P3270429	0.00146	0.0632	NR1D2	9975	GSE74341_LOvC
A_24_P311604	0.00146	0.0632	PACRGL	133015	GSE74341_LOvC
A_24_P64918	0.00146	0.0632	ZBTB1	22890	GSE74341_LOvC
A_33_P3347522	0.00146	0.06322	NA	NA	GSE74341_LOvC
A_33_P3224020	0.00147	0.063486	ARAF2P	NA	GSE74341_LOvC
A_23_P41948	0.00147	0.063418	CCDC99	NA	GSE74341_LOvC
A_23_P126057	0.00147	0.06334	SCP2	6342	GSE74341_LOvC
A_33_P3210663	0.00147	0.063434	SNAP91	9892	GSE74341_LOvC
A_21_P0000487	0.00147	0.06334	SNORD94	692225	GSE74341_LOvC
A_33_P3284019	0.00148	0.063527	FOXP4	116113	GSE74341_LOvC
A_24_P409857	0.00148	0.063619	HMGN1	3150	GSE74341_LOvC
A_33_P3214943	0.00148	0.063619	SPOCK2	9806	GSE74341_LOvC
linc|TCONS_00013683	0.00148	0.063619	XLOC_006345	NA	GSE74341_LOvC
A_32_P148476	0.00148	0.063619	NA	NA	GSE74341_LOvC
A_33_P3331831	0.00149	0.063712	DKFZp451A211	NA	GSE74341_LOvC
A_21_P0014135	0.00149	0.063712	LOC100505937	NA	GSE74341_LOvC
A_33_P3244317	0.00149	0.063662	MESDC2	23184	GSE74341_LOvC
A_23_P140328	0.00149	0.063731	NEMF	9147	GSE74341_LOvC
A_33_P3398917	0.0015	0.063838	C15orf59	388135	GSE74341_LOvC
A_23_P111228	0.0015	0.063838	COQ3	51805	GSE74341_LOvC
A_24_P340247	0.0015	0.063838	IZUMO1	284359	GSE74341_LOvC
A_23_P134125	0.0015	0.063843	MAP3K5	4217	GSE74341_LOvC
A_24_P405960	0.0015	0.063838	PCDHB12	56124	GSE74341_LOvC
A_23_P251562	0.0015	0.063838	TUSC2	11334	GSE74341_LOvC
A_24_P341731	0.0015	0.063838	NA	NA	GSE74341_LOvC
A_33_P3247644	0.00151	0.063849	C7orf41	NA	GSE74341_LOvC
A_24_P375819	0.00151	0.063849	HTR7P1	93164	GSE74341_LOvC
A_21_P0009030	0.00151	0.063849	LOC388276	NA	GSE74341_LOvC
A_21_P0004385	0.00151	0.063849	LOC642366	642366	GSE74341_LOvC
A_33_P3301620	0.00151	0.063849	RNF32	140545	GSE74341_LOvC
A_33_P3353425	0.00151	0.063849	USP37	57695	GSE74341_LOvC
ens|ENST00000502100|linc|TCONS_00009373	0.00151	0.063849	XLOC_004321	NA	GSE74341_LOvC
A_24_P923381	0.00151	0.063849	NA	NA	GSE74341_LOvC
A_33_P3328659	0.00152	0.063862	CELSR1	9620	GSE74341_LOvC
linc|TCONS_00018649|linc|TCONS_00018650	0.00152	0.063862	XLOC_009000	NA	GSE74341_LOvC
A_21_P0007221	0.00152	0.063862	XLOC_009181	NA	GSE74341_LOvC
ens|ENST00000427309|linc|TCONS_l2_00002639	0.00152	0.063862	XLOC_l2_001089	NA	GSE74341_LOvC
A_24_P84781	0.00152	0.063862	NA	NA	GSE74341_LOvC
A_32_P64038	0.00152	0.063862	NA	NA	GSE74341_LOvC
A_33_P3257474	0.00153	0.063922	C15orf60	NA	GSE74341_LOvC
A_23_P97328	0.00153	0.063922	C1orf35	79169	GSE74341_LOvC
A_33_P3250680	0.00153	0.063922	CD40LG	959	GSE74341_LOvC
A_23_P303210	0.00153	0.063922	IKBIP	121457	GSE74341_LOvC
A_23_P324538	0.00153	0.063922	LCE3B	353143	GSE74341_LOvC
A_33_P3293869	0.00153	0.063922	TIAL1	7073	GSE74341_LOvC
A_24_P393838	0.00153	0.063922	TOMM20	9804	GSE74341_LOvC
A_23_P32217	0.00153	0.063922	TOPORS	10210	GSE74341_LOvC
A_32_P158083	0.00154	0.06424	LHFPL3	375612	GSE74341_LOvC
linc|TCONS_l2_00010943	0.00154	0.064049	XLOC_l2_005874	NA	GSE74341_LOvC
A_24_P123245	0.00155	0.064433	HNRNPD	3184	GSE74341_LOvC
A_23_P408271	0.00155	0.064283	HSD17B11	51170	GSE74341_LOvC
A_21_P0003920	0.00155	0.064416	LOC285629	NA	GSE74341_LOvC
A_24_P1773	0.00155	0.064416	LONP2	83752	GSE74341_LOvC
A_24_P229234	0.00155	0.064433	MYO16	23026	GSE74341_LOvC
A_24_P941167	0.00156	0.064509	APOL6	80830	GSE74341_LOvC
A_33_P3260193	0.00156	0.064509	C1orf141	400757	GSE74341_LOvC
A_19_P00317108	0.00156	0.064433	LOC647979	NA	GSE74341_LOvC
A_23_P216038	0.00156	0.064509	PHF20L1	51105	GSE74341_LOvC
A_24_P166661	0.00156	0.064509	TMEM60	85025	GSE74341_LOvC
A_24_P399942	0.00157	0.06466	ATP11C	286410	GSE74341_LOvC
A_23_P416212	0.00157	0.064754	HSPB9	94086	GSE74341_LOvC
A_23_P58606	0.00158	0.065047	CCNG1	900	GSE74341_LOvC
A_21_P0010939	0.00158	0.06506	SLC9B1	150159	GSE74341_LOvC
linc|TCONS_00016089|linc|TCONS_00016088	0.00158	0.064977	XLOC_007478	NA	GSE74341_LOvC
A_24_P370970	0.00159	0.065323	NSL1	25936	GSE74341_LOvC
A_33_P3407374	0.00159	0.065323	NA	NA	GSE74341_LOvC
A_33_P3436732	0.0016	0.065323	DSCR10	259234	GSE74341_LOvC
A_24_P219053	0.0016	0.065323	KIAA1704	NA	GSE74341_LOvC
A_23_P93082	0.0016	0.065323	NUS1	116150	GSE74341_LOvC
A_33_P3314212	0.0016	0.065323	PARG	8505	GSE74341_LOvC
A_23_P21618	0.0016	0.065323	PDZRN3	23024	GSE74341_LOvC
A_33_P3299882	0.0016	0.065323	UQCRB	7381	GSE74341_LOvC
ens|ENST00000433074|linc|TCONS_l2_00007579	0.0016	0.065323	XLOC_l2_004050	NA	GSE74341_LOvC
A_24_P272088	0.00161	0.065614	SPTB	6710	GSE74341_LOvC
A_24_P194934	0.00161	0.065685	NA	NA	GSE74341_LOvC
A_33_P3379644	0.00162	0.065721	ALDH1A1	216	GSE74341_LOvC
A_23_P99604	0.00162	0.065721	G2E3	55632	GSE74341_LOvC
A_19_P00810045	0.00162	0.065721	MLX	6945	GSE74341_LOvC
A_33_P3278540	0.00162	0.065721	MRPL14	64928	GSE74341_LOvC
A_23_P130653	0.00162	0.065721	RTBDN	83546	GSE74341_LOvC
linc|TCONS_00010552	0.00162	0.065721	XLOC_005079	NA	GSE74341_LOvC
A_33_P3679768	0.00162	0.065721	NA	NA	GSE74341_LOvC
A_23_P112531	0.00163	0.065721	FAM102A	399665	GSE74341_LOvC
A_32_P205241	0.00163	0.065721	GJA3	2700	GSE74341_LOvC
A_23_P39766	0.00163	0.065721	GLS	2744	GSE74341_LOvC
A_21_P0014471	0.00163	0.065721	LOC100505736	100505736	GSE74341_LOvC
A_23_P211227	0.00163	0.065721	POFUT2	23275	GSE74341_LOvC
A_23_P131737	0.00163	0.065721	VPS54	51542	GSE74341_LOvC
A_33_P3286318	0.00163	0.065721	NA	NA	GSE74341_LOvC
A_33_P3326817	0.00163	0.065721	NA	NA	GSE74341_LOvC
A_33_P3319401	0.00165	0.06627	ARHGAP21	57584	GSE74341_LOvC
A_23_P202773	0.00165	0.06627	C11orf20	NA	GSE74341_LOvC
A_23_P104413	0.00165	0.06631	DUX4	100288687	GSE74341_LOvC
A_33_P3276329	0.00165	0.06627	NA	NA	GSE74341_LOvC
A_24_P152404	0.00166	0.066443	C10orf76	79591	GSE74341_LOvC
A_33_P3391476	0.00166	0.066443	CRYZ	1429	GSE74341_LOvC
A_24_P258051	0.00166	0.066443	MASTL	84930	GSE74341_LOvC
A_33_P3256680	0.00166	0.066443	MFHAS1	9258	GSE74341_LOvC
A_33_P3356846	0.00166	0.066443	MTX3	345778	GSE74341_LOvC
A_33_P3307875	0.00166	0.066443	SPTSSA	171546	GSE74341_LOvC
A_33_P3349552	0.00167	0.066443	CASKIN1	57524	GSE74341_LOvC
A_32_P49508	0.00167	0.066584	HMGCLL1	54511	GSE74341_LOvC
A_23_P11774	0.00167	0.066443	UTP11L	NA	GSE74341_LOvC
linc|TCONS_00000887	0.00167	0.066584	XLOC_000138	NA	GSE74341_LOvC
linc|TCONS_l2_00011380|linc|TCONS_l2_00011375	0.00167	0.066584	XLOC_l2_006152	NA	GSE74341_LOvC
A_24_P385280	0.00168	0.066584	ALDH9A1	223	GSE74341_LOvC
A_23_P250994	0.00168	0.066655	ANAPC10	10393	GSE74341_LOvC
A_23_P126582	0.00168	0.066584	CASQ2	845	GSE74341_LOvC
A_23_P4254	0.00168	0.066584	CRYBA1	1411	GSE74341_LOvC
A_21_P0010957	0.00168	0.066584	LOC387723	NA	GSE74341_LOvC
A_23_P345591	0.00168	0.066584	PSMA2	5683	GSE74341_LOvC
A_23_P146367	0.00169	0.06667	C9orf89	NA	GSE74341_LOvC
A_33_P3243707	0.00169	0.06667	KLHL20	27252	GSE74341_LOvC
A_33_P3372501	0.00169	0.066715	PPP1R13B	23368	GSE74341_LOvC
A_23_P141549	0.00169	0.06667	RPS7	6201	GSE74341_LOvC
A_21_P0008874	0.00169	0.06667	XLOC_011755	NA	GSE74341_LOvC
A_21_P0014576	0.0017	0.066895	LOC100506732	NA	GSE74341_LOvC
A_21_P0011021	0.0017	0.066998	LOC650368	NA	GSE74341_LOvC
A_19_P00322207	0.0017	0.066909	Q58MP6	NA	GSE74341_LOvC
A_21_P0007222	0.0017	0.066909	XLOC_009181	NA	GSE74341_LOvC
A_32_P206401	0.00171	0.067056	QSOX2	169714	GSE74341_LOvC
A_23_P372331	0.00171	0.067061	TRNT1	51095	GSE74341_LOvC
A_33_P3419460	0.00171	0.067169	VAPA	9218	GSE74341_LOvC
A_21_P0003493	0.00171	0.067169	XLOC_004050	NA	GSE74341_LOvC
A_23_P372771	0.00172	0.067169	C15orf17	NA	GSE74341_LOvC
A_23_P58280	0.00172	0.067169	GAR1	54433	GSE74341_LOvC
A_32_P181222	0.00172	0.067272	KCNMA1	3778	GSE74341_LOvC
A_23_P39813	0.00172	0.067272	TTC31	64427	GSE74341_LOvC
linc|TCONS_00009017|linc|TCONS_00009014|linc|TCONS_00009012	0.00172	0.067169	XLOC_003863	NA	GSE74341_LOvC
linc|TCONS_00015744	0.00172	0.067169	XLOC_007544	NA	GSE74341_LOvC
A_33_P3322353	0.00173	0.067492	CAPZA2	830	GSE74341_LOvC
A_24_P2948	0.00173	0.067418	RUSC1	23623	GSE74341_LOvC
linc|TCONS_l2_00021340	0.00173	0.067418	XLOC_l2_011302	NA	GSE74341_LOvC
A_33_P3320052	0.00174	0.067492	ARMCX3-AS1	100128574	GSE74341_LOvC
A_33_P3216059	0.00174	0.067492	ASPN	54829	GSE74341_LOvC
A_23_P11286	0.00174	0.067492	HNRNPH2	3188	GSE74341_LOvC
A_24_P943957	0.00174	0.067492	PIKFYVE	200576	GSE74341_LOvC
A_33_P3349495	0.00174	0.067492	TTTY16	252948	GSE74341_LOvC
linc|TCONS_00003535|linc|TCONS_00003534	0.00174	0.067492	XLOC_001309	NA	GSE74341_LOvC
linc|TCONS_00028560	0.00174	0.067492	XLOC_013547	NA	GSE74341_LOvC
A_32_P156373	0.00174	0.067492	NA	NA	GSE74341_LOvC
A_33_P3390172	0.00175	0.067492	ADAMDEC1	27299	GSE74341_LOvC
A_33_P3276505	0.00175	0.067492	ATP11C	286410	GSE74341_LOvC
A_33_P3376821	0.00175	0.067492	GZMA	3001	GSE74341_LOvC
A_32_P194312	0.00175	0.067492	SDK2	54549	GSE74341_LOvC
linc|TCONS_00007130	0.00175	0.067492	XLOC_003069	NA	GSE74341_LOvC
A_21_P0014849	0.00176	0.067502	LOC100652765	NA	GSE74341_LOvC
A_19_P00803575	0.00176	0.067492	MPRIP	23164	GSE74341_LOvC
A_23_P108303	0.00176	0.067504	NDUFA7	4701	GSE74341_LOvC
A_24_P412512	0.00176	0.067492	NIN	51199	GSE74341_LOvC
A_23_P63751	0.00176	0.067492	PRDX3	10935	GSE74341_LOvC
A_23_P502808	0.00176	0.067492	PRIMA1	145270	GSE74341_LOvC
A_24_P381555	0.00176	0.067492	SAP18	10284	GSE74341_LOvC
tc|THC2604514|linc|TCONS_00001384	0.00176	0.067504	XLOC_000695	NA	GSE74341_LOvC
ens|ENST00000507933|ens|ENST00000448491|tc|THC2663615|tc|THC2680272	0.00176	0.067492	XLOC_003690	NA	GSE74341_LOvC
A_19_P00319534	0.00177	0.067654	PAR5	NA	GSE74341_LOvC
A_33_P3421351	0.00177	0.067504	TRAF3IP3	80342	GSE74341_LOvC
linc|TCONS_l2_00002904	0.00177	0.067504	XLOC_l2_001496	NA	GSE74341_LOvC
A_23_P31335	0.00177	0.067654	ZNF12	7559	GSE74341_LOvC
A_21_P0012376	0.00178	0.067759	GEMIN2	8487	GSE74341_LOvC
A_21_P0011783	0.00178	0.067986	LOC284379	284379	GSE74341_LOvC
A_24_P414786	0.00179	0.068114	CDC40	51362	GSE74341_LOvC
A_23_P215980	0.00179	0.068114	KIAA1429	25962	GSE74341_LOvC
A_23_P107661	0.00179	0.068114	PPP2R1A	5518	GSE74341_LOvC
A_33_P3274478	0.00179	0.068114	UNC119B	84747	GSE74341_LOvC
A_33_P3357949	0.0018	0.068271	ETV1	2115	GSE74341_LOvC
A_33_P3334673	0.0018	0.068306	SNCAIP	9627	GSE74341_LOvC
A_21_P0012000	0.0018	0.068374	XLOC_l2_007274	NA	GSE74341_LOvC
A_21_P0003504	0.00181	0.068631	XLOC_004076	NA	GSE74341_LOvC
A_33_P3318646	0.00182	0.068723	CALY	50632	GSE74341_LOvC
A_23_P59358	0.00182	0.068772	CEP57L1	285753	GSE74341_LOvC
A_23_P30603	0.00182	0.068723	DDO	8528	GSE74341_LOvC
A_33_P3215883	0.00182	0.068723	FLT1	2321	GSE74341_LOvC
A_33_P3242418	0.00182	0.068772	LOC100128348	100128348	GSE74341_LOvC
A_21_P0000666	0.00183	0.068858	LOC100129361	NA	GSE74341_LOvC
A_21_P0000937	0.00183	0.069022	XLOC_000001	NA	GSE74341_LOvC
A_23_P200143	0.00184	0.069022	DCAF8	50717	GSE74341_LOvC
A_24_P693321	0.00184	0.069022	LOC100190986	100190986	GSE74341_LOvC
A_24_P231302	0.00184	0.069022	PGLYRP4	57115	GSE74341_LOvC
A_32_P152195	0.00184	0.069022	STAC2	342667	GSE74341_LOvC
A_23_P37870	0.00184	0.069022	STUB1	10273	GSE74341_LOvC
A_21_P0003404	0.00184	0.069022	XLOC_003695	NA	GSE74341_LOvC
A_33_P3223874	0.00184	0.069022	ZMYND17	NA	GSE74341_LOvC
A_33_P3344765	0.00184	0.069022	NA	NA	GSE74341_LOvC
A_33_P3361023	0.00185	0.06923	C1orf146	388649	GSE74341_LOvC
A_33_P3275390	0.00185	0.069135	GAL3ST3	89792	GSE74341_LOvC
A_33_P3220105	0.00185	0.069203	LOC644246	NA	GSE74341_LOvC
A_24_P53150	0.00185	0.06923	TRAF7	84231	GSE74341_LOvC
A_23_P124760	0.00186	0.069273	MED24	9862	GSE74341_LOvC
A_23_P93881	0.00186	0.069381	SYPL1	6856	GSE74341_LOvC
linc|TCONS_00010211	0.00186	0.069244	XLOC_004680	NA	GSE74341_LOvC
A_21_P0011061	0.00187	0.069381	C12orf63	NA	GSE74341_LOvC
A_23_P88678	0.00187	0.069381	C15orf27	NA	GSE74341_LOvC
A_23_P40847	0.00187	0.069381	CHST2	9435	GSE74341_LOvC
A_24_P109554	0.00187	0.069381	CNTRL	11064	GSE74341_LOvC
A_33_P3239759	0.00187	0.069381	PPAN-P2RY11	692312	GSE74341_LOvC
A_33_P3334679	0.00187	0.069381	SNCAIP	9627	GSE74341_LOvC
A_24_P245108	0.00187	0.069381	USP7	7874	GSE74341_LOvC
A_23_P122375	0.00187	0.069381	ZFAND3	60685	GSE74341_LOvC
A_23_P208143	0.00187	0.069381	ZNF397	84307	GSE74341_LOvC
A_32_P780817	0.00188	0.069381	CT45A1	541466	GSE74341_LOvC
A_33_P3384871	0.00188	0.069435	FBXO5	26271	GSE74341_LOvC
A_33_P3379396	0.00188	0.069459	KRT1	3848	GSE74341_LOvC
A_23_P166779	0.00188	0.069435	LINC00312	29931	GSE74341_LOvC
A_23_P68866	0.00188	0.069435	UQCR10	29796	GSE74341_LOvC
A_33_P3294881	0.00189	0.069554	C3orf19	NA	GSE74341_LOvC
A_19_P00322096	0.00189	0.069554	TDRG1	732253	GSE74341_LOvC
tc|THC2591538|tc|THC2591152|linc|TCONS_00029427	0.00189	0.069554	XLOC_014251	NA	GSE74341_LOvC
A_33_P3382944	0.00189	0.069554	YJEFN3	374887	GSE74341_LOvC
A_33_P3242873	0.0019	0.069769	BRP44L	NA	GSE74341_LOvC
A_23_P349127	0.0019	0.069703	CDAN1	146059	GSE74341_LOvC
A_33_P3243364	0.0019	0.069703	ERCC4	2072	GSE74341_LOvC
A_21_P0014941	0.0019	0.069769	SDIM1	100505705	GSE74341_LOvC
A_21_P0012116	0.0019	0.069703	ZNF850	342892	GSE74341_LOvC
A_33_P3314857	0.00191	0.069908	KCNJ13	3769	GSE74341_LOvC
A_23_P211985	0.00191	0.069792	SNRK	54861	GSE74341_LOvC
A_33_P3402354	0.00191	0.069908	YLPM1	56252	GSE74341_LOvC
A_23_P11279	0.00192	0.069908	ALG13	79868	GSE74341_LOvC
A_33_P3332744	0.00192	0.069908	CYTH1	9267	GSE74341_LOvC
A_23_P368934	0.00192	0.069908	FBRSL1	57666	GSE74341_LOvC
A_33_P3305915	0.00192	0.069908	GGA1	26088	GSE74341_LOvC
A_23_P500130	0.00192	0.069908	KANK1	23189	GSE74341_LOvC
A_24_P14731	0.00192	0.069908	PCSK1N	27344	GSE74341_LOvC
A_32_P124746	0.00192	0.069908	RHEB	6009	GSE74341_LOvC
A_23_P258381	0.00192	0.069908	SPSB4	92369	GSE74341_LOvC
A_33_P3294217	0.00192	0.069908	UTF1	8433	GSE74341_LOvC
A_21_P0014579	0.00193	0.069908	LOC100507175	NA	GSE74341_LOvC
A_23_P414211	0.00193	0.069923	PAX4	5078	GSE74341_LOvC
linc|TCONS_00001771	0.00193	0.069923	XLOC_001153	NA	GSE74341_LOvC
A_24_P24790	0.00193	0.069923	NA	NA	GSE74341_LOvC
A_24_P131580	0.00194	0.069923	ALPPL2	251	GSE74341_LOvC
A_33_P3344334	0.00194	0.069967	KCNH5	27133	GSE74341_LOvC
A_33_P3529860	0.00194	0.069923	KDM2B	84678	GSE74341_LOvC
A_33_P3339731	0.00194	0.069967	LOC100131170	100131170	GSE74341_LOvC
A_32_P155631	0.00194	0.069923	SDHD	6392	GSE74341_LOvC
A_23_P332960	0.00194	0.069923	TMEM80	283232	GSE74341_LOvC
tc|THC2723318|linc|TCONS_00010173|linc|TCONS_00010172	0.00194	0.069967	XLOC_004635	NA	GSE74341_LOvC
linc|TCONS_00023724|linc|TCONS_00023723	0.00194	0.069929	XLOC_011519	NA	GSE74341_LOvC
A_21_P0013523	0.00194	0.069923	XLOC_l2_014585	NA	GSE74341_LOvC
A_33_P3319967	0.00195	0.07001	ARG1	383	GSE74341_LOvC
A_23_P48771	0.00195	0.07001	C14orf159	80017	GSE74341_LOvC
A_23_P1981	0.00195	0.070042	INS	3630	GSE74341_LOvC
A_21_P0010749	0.00195	0.07001	LOC100288069	100288069	GSE74341_LOvC
A_21_P0014288	0.00196	0.070042	ANKRD10-IT1	100505494	GSE74341_LOvC
A_33_P3343412	0.00196	0.070042	FLJ38773	284808	GSE74341_LOvC
A_33_P3391387	0.00196	0.070066	LOC100268168	100268168	GSE74341_LOvC
A_21_P0014306	0.00196	0.070042	LOC100507047	NA	GSE74341_LOvC
A_24_P280901	0.00196	0.070074	RPL21	6144	GSE74341_LOvC
A_23_P41487	0.00196	0.070042	TBC1D9	23158	GSE74341_LOvC
A_33_P3411388	0.00196	0.070042	UNCX	340260	GSE74341_LOvC
A_21_P0002768	0.00196	0.070042	XLOC_002802	NA	GSE74341_LOvC
A_24_P150874	0.00197	0.070074	GNA13	10672	GSE74341_LOvC
A_33_P3502311	0.00197	0.070074	HERC2P7	100132101	GSE74341_LOvC
A_23_P153855	0.00197	0.070304	ZNF492	57615	GSE74341_LOvC
A_19_P00800467	0.00198	0.070304	CLEC2D	29121	GSE74341_LOvC
A_23_P213562	0.00198	0.070304	F2R	2149	GSE74341_LOvC
A_33_P3379406	0.00198	0.070304	GREB1	9687	GSE74341_LOvC
A_33_P3404047	0.00198	0.070304	LOC100292409	NA	GSE74341_LOvC
A_24_P418637	0.00198	0.070304	MACF1	23499	GSE74341_LOvC
A_33_P3332135	0.00198	0.070304	PHOSPHO1	162466	GSE74341_LOvC
A_23_P325040	0.00198	0.070304	TMPO	7112	GSE74341_LOvC
A_24_P419132	0.00199	0.070304	CENPI	2491	GSE74341_LOvC
A_23_P4679	0.00199	0.070304	ERF	2077	GSE74341_LOvC
A_21_P0008011	0.00199	0.070319	XLOC_010685	NA	GSE74341_LOvC
A_33_P3249748	0.002	0.070605	C8orf55	NA	GSE74341_LOvC
A_23_P130689	0.002	0.070605	ELOF1	84337	GSE74341_LOvC
A_21_P0014213	0.002	0.070605	LOC100506966	NA	GSE74341_LOvC
A_33_P3256293	0.002	0.070605	NA	NA	GSE74341_LOvC
A_21_P0014479	0.00201	0.070749	LOC100506906	NA	GSE74341_LOvC
A_23_P213102	0.00201	0.070715	PALLD	23022	GSE74341_LOvC
A_33_P3244165	0.00201	0.070694	RN28S1	NA	GSE74341_LOvC
A_33_P3338449	0.00201	0.070694	SGK494	124923	GSE74341_LOvC
A_33_P3410385	0.00202	0.070918	ARHGAP44	9912	GSE74341_LOvC
A_32_P72181	0.00202	0.071019	LOC647946	NA	GSE74341_LOvC
tc|THC2674548|linc|TCONS_00019412	0.00202	0.070941	XLOC_009233	NA	GSE74341_LOvC
A_21_P0005198	0.00203	0.071175	LOC100505669	NA	GSE74341_LOvC
A_21_P0000212	0.00203	0.071084	SNORA68	26780	GSE74341_LOvC
A_24_P205019	0.00203	0.071175	ZNF250	58500	GSE74341_LOvC
A_23_P35645	0.00204	0.07138	RBM17	84991	GSE74341_LOvC
A_21_P0000358	0.00204	0.071323	SNORA71C	677839	GSE74341_LOvC
tc|THC2596221|linc|TCONS_00016827	0.00204	0.071328	XLOC_007770	NA	GSE74341_LOvC
linc|TCONS_00026226	0.00204	0.07138	XLOC_012601	NA	GSE74341_LOvC
A_21_P0014257	0.00205	0.071538	STK32C	282974	GSE74341_LOvC
A_23_P410128	0.00205	0.071418	WBP2NL	164684	GSE74341_LOvC
ens|ENST00000443030|linc|TCONS_00003341	0.00205	0.071418	XLOC_002224	NA	GSE74341_LOvC
A_33_P3238820	0.00205	0.071418	NA	NA	GSE74341_LOvC
A_33_P3395823	0.00206	0.071627	KCNQ2	3785	GSE74341_LOvC
A_23_P51376	0.00206	0.071627	NKAIN1	79570	GSE74341_LOvC
A_24_P47467	0.00206	0.071627	TMEM109	79073	GSE74341_LOvC
A_33_P3281745	0.00206	0.071627	NA	NA	GSE74341_LOvC
A_33_P3253975	0.00207	0.071648	ACAT1	38	GSE74341_LOvC
A_24_P81841	0.00207	0.071627	CDKN1B	1027	GSE74341_LOvC
A_19_P00331618	0.00207	0.071627	LOC100507645	NA	GSE74341_LOvC
A_23_P151232	0.00207	0.071648	TMEM132C	92293	GSE74341_LOvC
A_23_P26895	0.00207	0.071671	TUBD1	51174	GSE74341_LOvC
A_19_P00812582	0.00207	0.071627	TUG1	55000	GSE74341_LOvC
A_33_P3410206	0.00208	0.071675	C16orf7	NA	GSE74341_LOvC
A_33_P3369262	0.00208	0.071675	FGFR1OP2	26127	GSE74341_LOvC
A_33_P3388486	0.00208	0.071675	LOC100129518	100129518	GSE74341_LOvC
A_21_P0014791	0.00208	0.071675	LOC100652804	NA	GSE74341_LOvC
A_33_P3406458	0.00208	0.071675	NANP	140838	GSE74341_LOvC
A_33_P3318444	0.00208	0.071675	RNF222	643904	GSE74341_LOvC
A_21_P0010155	0.00208	0.071675	XLOC_013900	NA	GSE74341_LOvC
tc|THC2775571	0.00208	0.071675	NA	NA	GSE74341_LOvC
A_33_P3413815	0.00209	0.071675	LAMB2P1	22973	GSE74341_LOvC
A_33_P3222069	0.0021	0.072058	SPHK1	8877	GSE74341_LOvC
A_19_P00326179	0.0021	0.071993	ZNF519	162655	GSE74341_LOvC
A_23_P11507	0.0021	0.072058	ZZZ3	26009	GSE74341_LOvC
A_32_P23624	0.00211	0.072296	ABCB10	23456	GSE74341_LOvC
A_24_P694760	0.00211	0.072296	ERC1	23085	GSE74341_LOvC
A_23_P42868	0.00211	0.072269	IGFBP1	3484	GSE74341_LOvC
A_33_P3399788	0.00211	0.072222	SERPINA3	12	GSE74341_LOvC
A_23_P317207	0.00212	0.072296	ATXN7L2	127002	GSE74341_LOvC
A_24_P303874	0.00212	0.072296	C9orf62	157927	GSE74341_LOvC
A_24_P138022	0.00212	0.072337	FAM120A	23196	GSE74341_LOvC
A_33_P3393694	0.00212	0.072296	GLTSCR2	NA	GSE74341_LOvC
A_23_P356152	0.00212	0.072296	MAPK8	5599	GSE74341_LOvC
A_32_P141612	0.00212	0.072296	ORC4	5000	GSE74341_LOvC
ens|ENST00000436672|tc|THC2701298|linc|TCONS_l2_00025422	0.00212	0.072296	XLOC_l2_013040	NA	GSE74341_LOvC
A_32_P62997	0.00215	0.073133	PBK	55872	GSE74341_LOvC
A_23_P116890	0.00215	0.073133	PRB3	5544	GSE74341_LOvC
A_24_P190472	0.00215	0.073038	SLPI	6590	GSE74341_LOvC
A_33_P3210969	0.00215	0.073038	NA	NA	GSE74341_LOvC
A_23_P47800	0.00216	0.07323	DIABLO	56616	GSE74341_LOvC
A_33_P3400699	0.00216	0.073173	SLC26A5	375611	GSE74341_LOvC
A_33_P3441583	0.00216	0.07323	SRGAP2P1	NA	GSE74341_LOvC
A_33_P3388651	0.00217	0.07323	ABLIM1	3983	GSE74341_LOvC
A_23_P350591	0.00217	0.07323	BEND2	139105	GSE74341_LOvC
A_23_P358662	0.00217	0.07323	CEP44	80817	GSE74341_LOvC
A_23_P363163	0.00217	0.07323	CGGBP1	8545	GSE74341_LOvC
A_33_P3339006	0.00217	0.07323	LINC00113	54088	GSE74341_LOvC
A_33_P3362753	0.00217	0.07323	POM121L10P	646074	GSE74341_LOvC
A_33_P3445805	0.00217	0.07323	PPP6R3	55291	GSE74341_LOvC
A_23_P15466	0.00217	0.07323	SCO1	6341	GSE74341_LOvC
A_23_P78410	0.00218	0.073356	C18orf55	NA	GSE74341_LOvC
A_33_P3683362	0.00218	0.07323	LOC284242	284242	GSE74341_LOvC
A_19_P00323413	0.00218	0.073356	PTPN14	5784	GSE74341_LOvC
A_33_P3433873	0.00218	0.07323	ZWILCH	55055	GSE74341_LOvC
A_33_P3381044	0.00218	0.073356	NA	NA	GSE74341_LOvC
A_23_P71537	0.00219	0.0735	CSPP1	79848	GSE74341_LOvC
A_23_P151710	0.00219	0.073538	PTGER2	5732	GSE74341_LOvC
A_32_P11230	0.0022	0.073704	LOC399744	NA	GSE74341_LOvC
A_23_P127095	0.0022	0.073697	USMG5	84833	GSE74341_LOvC
ens|ENST00000454262|linc|TCONS_00011369	0.0022	0.073607	XLOC_005462	NA	GSE74341_LOvC
A_33_P3294078	0.0022	0.073735	NA	NA	GSE74341_LOvC
A_33_P3370521	0.0022	0.073662	NA	NA	GSE74341_LOvC
A_23_P101461	0.00221	0.07386	CCDC130	81576	GSE74341_LOvC
A_23_P368145	0.00221	0.07386	GORAB	92344	GSE74341_LOvC
ens|ENST00000470649|ens|ENST00000395886|tc|THC2553412|tc|THC2537734	0.00221	0.07386	TTC19	54902	GSE74341_LOvC
A_32_P42197	0.00222	0.073918	HNRNPA1	3178	GSE74341_LOvC
