probe	id	pvalue	symbol	group
602	A_24_P289726	0.00142	PSMD3	GSE74341_EOvsPT
607	A_23_P117546	0.03772	SOS2	GSE74341_EOvsPT
609	A_33_P3319463	0.00117	NCOA4	GSE74341_EOvsPT
619	A_33_P3397865	0.01413	TNNT1	GSE74341_EOvsPT
621	A_33_P3680462	7e-05	LOC339539	GSE74341_EOvsPT
622	A_23_P123265	0.00491	SUMF2	GSE74341_EOvsPT
623	A_24_P694760	0.00017	ERC1	GSE74341_EOvsPT
625	A_23_P115922	0.00102	EIF4EBP2	GSE74341_EOvsPT
630	A_33_P3288110	0.00143	PKP4	GSE74341_EOvsPT
635	A_33_P3238866	0.01389	SBDS	GSE74341_EOvsPT
646	A_21_P0012374	0.00991	THRAP3	GSE74341_EOvsPT
653	A_33_P3399778	0.01105		GSE74341_EOvsPT
673	A_23_P105651	0.00045	PDZRN4	GSE74341_EOvsPT
674	A_23_P205830	0.00115	BTBD1	GSE74341_EOvsPT
680	A_33_P3388636	0.01857	FLJ40606	GSE74341_EOvsPT
685	A_33_P3305203	9e-05	LOC283588	GSE74341_EOvsPT
689	A_23_P334608	0.00058	GUSB	GSE74341_EOvsPT
696	A_23_P160787	0.03187	PEX14	GSE74341_EOvsPT
701	A_33_P3627001	0.04237	PEBP4	GSE74341_EOvsPT
704	A_33_P3399263	0.00994	IL15RA	GSE74341_EOvsPT
705	A_23_P108932	9e-04	RPL23AP32	GSE74341_EOvsPT
706	A_33_P3227899	2e-04	LOC440896	GSE74341_EOvsPT
716	A_32_P158786	0.0336	C12orf56	GSE74341_EOvsPT
718	A_23_P91590	0.00793	RANBP1	GSE74341_EOvsPT
730	A_33_P3414242	0.04034	MOG	GSE74341_EOvsPT
732	A_33_P3260667	0.02657	OR2T34	GSE74341_EOvsPT
737	A_33_P3411338	0	ENPEP	GSE74341_EOvsPT
741	A_21_P0013125	0.00163	FLJ23152	GSE74341_EOvsPT
744	A_33_P3290924	0.01029	BAG1	GSE74341_EOvsPT
747	A_23_P43337	2e-04	FREM1	GSE74341_EOvsPT
753	A_33_P3400943	0.01441	C16orf5	GSE74341_EOvsPT
756	A_23_P344037	0.0092	CHFR	GSE74341_EOvsPT
758	A_24_P97931	0.00507	CSNK2B	GSE74341_EOvsPT
764	A_23_P103919	0.01611	B4GALT3	GSE74341_EOvsPT
769	A_33_P3378707	5e-05	LOC646214	GSE74341_EOvsPT
771	A_23_P97328	8e-05	C1orf35	GSE74341_EOvsPT
772	A_33_P3313660	0.00186	BRD7P3	GSE74341_EOvsPT
778	A_23_P408206	0.04907	TBC1D21	GSE74341_EOvsPT
786	A_23_P105313	0.01939	EIF2B1	GSE74341_EOvsPT
788	A_33_P3323323	2e-05	ZNF497	GSE74341_EOvsPT
790	A_21_P0009206	0.00648	XLOC_012596	GSE74341_EOvsPT
793	A_24_P97825	0.00431	CCDC69	GSE74341_EOvsPT
797	A_23_P330537	0.02545	SPSB3	GSE74341_EOvsPT
798	A_23_P30122	0.02839	IL2	GSE74341_EOvsPT
814	A_33_P3854030	0.00113	MBD5	GSE74341_EOvsPT
826	A_23_P205529	0.01777	METTL17	GSE74341_EOvsPT
827	A_23_P123905	0.01863	EXOSC3	GSE74341_EOvsPT
833	A_33_P3255824	0.04124		GSE74341_EOvsPT
845	A_21_P0000264	0.01557	SNORD74	GSE74341_EOvsPT
862	A_33_P3289422	0.00037	ZNF765	GSE74341_EOvsPT
865	A_24_P500422	0	LOC730101	GSE74341_EOvsPT
870	A_23_P103256	0.01297	CFHR3	GSE74341_EOvsPT
871	A_32_P377880	0.01164	GDNF	GSE74341_EOvsPT
873	A_23_P65466	0.00248	RAB2B	GSE74341_EOvsPT
874	A_23_P97365	0.03055	LRRC8D	GSE74341_EOvsPT
876	A_23_P111297	0.00342	RPP40	GSE74341_EOvsPT
881	A_21_P0011842	0.00017	EEF1E1	GSE74341_EOvsPT
893	A_33_P3741022	0.00054	LINC00511	GSE74341_EOvsPT
911	A_21_P0014319	2e-05	LOC100129781	GSE74341_EOvsPT
912	A_33_P3306413	0.03261	INCA1	GSE74341_EOvsPT
913	A_23_P107744	0.04658	S1PR5	GSE74341_EOvsPT
914	A_33_P3210379	0.01128	SCGB3A1	GSE74341_EOvsPT
915	A_23_P110851	0.01266	TERT	GSE74341_EOvsPT
917	A_23_P103070	0.02366	YWHAH	GSE74341_EOvsPT
921	A_33_P3271105	0.01132	PABPC4	GSE74341_EOvsPT
929	A_21_P0014803	0.00849	LOC100652974	GSE74341_EOvsPT
930	A_23_P209933	4e-05	TGOLN2	GSE74341_EOvsPT
932	A_23_P2683	0.0039	RPAP3	GSE74341_EOvsPT
936	A_23_P372308	0.0045	RGMA	GSE74341_EOvsPT
941	A_33_P3413671	0.00184	ABL2	GSE74341_EOvsPT
942	A_23_P502641	0.00607	SEC22C	GSE74341_EOvsPT
943	A_21_P0010268	6e-04	XLOC_014001	GSE74341_EOvsPT
944	A_23_P113161	0.00483	C1orf21	GSE74341_EOvsPT
949	A_23_P71530	0.01931	TNFRSF11B	GSE74341_EOvsPT
953	A_23_P250102	0.00133	CAND2	GSE74341_EOvsPT
964	A_23_P302116	0.02428	PPFIA1	GSE74341_EOvsPT
971	A_21_P0010633	0.00087	XLOC_l2_001011	GSE74341_EOvsPT
972	A_33_P3352407	2e-05		GSE74341_EOvsPT
980	A_33_P3424108	0.00936		GSE74341_EOvsPT
