probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
208314_at	0.0650902662651509	6.34740946373913	0.71754283509081	0.479778172968511	0.999858520244598	-5.56374308482823	RRH
208315_x_at	-0.0162769723333337	6.0314492956087	-0.213279788475001	0.832861229583919	0.999858520244598	-5.78351413671191	TRAF3
208317_at	0.0485503931363633	4.01668076126087	1.20472212113673	0.239739530561851	0.999858520244598	-5.13831628789994	XYLB
208318_s_at	0.0896779510378785	5.57258502473913	1.29014174826836	0.208962373090391	0.999858520244598	-5.0438321754182	XYLB
208319_s_at	-0.245802512075758	7.126557063	-0.932261748508651	0.360234786362426	0.999858520244598	-5.40081697682246	RBM3
208320_at	-0.0224112176969695	4.95408719013043	-0.231317333744951	0.818975840515126	0.999858520244598	-5.77972124205675	CABP1
208321_s_at	-0.0148744525606069	5.61854957078261	-0.279048396780071	0.782533329504583	0.999858520244598	-5.76820794523802	CABP1
208322_s_at	0.190986384143939	6.57840415126087	0.988513274477118	0.332496867813018	0.999858520244598	-5.3516140195052	ST3GAL1
208323_s_at	0.0320980094999996	7.11296940056522	0.525382477805771	0.604007239144223	0.999858520244598	-5.67500922726362	ANXA13
208324_at	0.0856126794621206	5.0382164913913	0.952863925294037	0.349901337226696	0.999858520244598	-5.38310468659422	
208325_s_at	-0.0231172348030303	5.60847302965217	-0.33844782062326	0.737888944984635	0.999858520244598	-5.75089581665695	AKAP13
208327_at	0.0178983614242422	5.49011459443478	0.281197767187592	0.780903469743852	0.999858520244598	-5.76763914094006	CYP2A13
208328_s_at	0.00457346446969674	4.47983096973913	0.101776742469344	0.91975649864682	0.999858520244598	-5.80014500473844	MEF2A
208329_at	0.0400531830378785	4.53625365543478	0.615623675832319	0.543780477693503	0.999858520244598	-5.62689994579504	PBOV1
208330_at	0.00193057609090882	5.372505904	0.0262686596010726	0.979254363136805	0.999858520244598	-5.80472669909707	ALX4
208331_at	-0.0539447939545452	5.32361300956522	-0.531944641145096	0.599521922114436	0.999858520244598	-5.67176058640753	BPY2
208332_at	-0.0328668902121215	6.84143541982609	-0.25861485835954	0.798077648449491	0.999858520244598	-5.77339885112818	LOC100509646 /// PRY /// PRY2
208333_at	-0.00962891871212166	4.99000082586956	-0.203824489532749	0.840162455024101	0.999858520244598	-5.78537991938589	LHX5
208334_at	-0.0112400653787878	5.1351952296087	-0.143419949804305	0.887123433313931	0.999858520244598	-5.7953084398078	NDST4
208335_s_at	-0.104518771325758	6.61780200704348	-1.15006731600008	0.261141545892839	0.999858520244598	-5.19578586220227	ACKR1
208337_s_at	0.00720677840151444	5.26531241747826	0.0678461674601162	0.946454917781334	0.999858520244598	-5.80287214148624	NR5A2
208338_at	-0.0388990545378791	4.89214653856522	-0.562704275235088	0.578713847498546	0.999858520244598	-5.65600928734108	P2RX3
208339_at	-0.0208776201212119	4.03985827408696	-0.449211778071943	0.657199978359862	0.999858520244598	-5.70982915660556	XKRY /// XKRY2
208340_at	-0.0507084838106058	4.66243852547826	-0.92844300698192	0.362172290422002	0.999858520244598	-5.40406071096545	LOC643733
208341_x_at	-0.0109005137121211	14.94311949	-0.297318593920319	0.768712154713407	0.999858520244598	-5.76323485951344	CSH1 /// CSH2
208342_x_at	-0.000507825454545775	14.9810150030435	-0.0122675221700822	0.990310835164219	0.999858520244598	-5.80498243899938	CSH1 /// CSH2
208343_s_at	-0.0170165079090908	3.88662152886957	-0.397088789901384	0.694716119919311	0.999858520244598	-5.73057328349184	NR5A2
208344_x_at	0.0390313558712125	7.82427529721739	0.282246566890777	0.780108539106706	0.999858520244598	-5.76736001568597	IFNA1 /// IFNA13
208345_s_at	0.0698165325530308	5.11950429134783	0.647943518207437	0.523005830792511	0.999858520244598	-5.60787850531878	POU3F1
208346_at	0.0156593765303028	5.75826848713043	0.196947918720981	0.845481656119986	0.999858520244598	-5.78668391156871	PPBPP2
208347_at	-0.000663116477273302	6.73335058591304	-0.00902596463829294	0.992871004852949	0.999858520244598	-5.8050151559519	HMGN2P9 /// HMGN2P9
208348_s_at	0.0134475402878782	4.42879548252174	0.201974122762025	0.841593009752071	0.999858520244598	-5.78573518603972	CBLB
208349_at	0.0743554377121209	4.78792254186957	0.998811125551588	0.327581652144349	0.999858520244598	-5.34231994848086	TRPA1
208350_at	0.0482638231666663	4.44351225613044	1.1598036993341	0.257229383127425	0.999858520244598	-5.18572093526464	CSN1S1
208351_s_at	0.00295647676515216	6.12620711443478	0.0431669776827144	0.965915875086598	0.999858520244598	-5.80417056952904	MAPK1
208352_x_at	-0.010643813787879	5.28639931530435	-0.143064492446388	0.887401208969407	0.999858520244598	-5.79535666455655	ANK1
208353_x_at	0.020428652454545	5.26878739691304	0.358183606220803	0.723252243313249	0.999858520244598	-5.74441380167721	ANK1
208354_s_at	0.0933177524318173	6.33815648282609	1.06725266881076	0.296189565029546	0.999858520244598	-5.27832267620105	SLC12A3
208356_x_at	-0.00326258613636249	15.0982516647826	-0.0979554221273893	0.922759123143242	0.999858520244598	-5.80050661838564	CSH1 /// CSHL1 /// GH1
208357_x_at	0.00247460075757631	14.9790847269565	0.0535897970777984	0.957693539457567	0.999858520244598	-5.8036926048906	CSH1
208358_s_at	-0.00883838045454595	5.34457837052174	-0.14485930809417	0.885998783470138	0.999858520244598	-5.79511194151429	UGT8
208359_s_at	0.079877726863636	5.3088149963913	1.38508781197355	0.178422166905349	0.999858520244598	-4.93230513294876	KCNJ4
208360_s_at	-0.000513955674242631	6.64596792830435	-0.00462938898615252	0.996343522653478	0.999858520244598	-5.80504361307977	ERVH-4
208361_s_at	-0.0621500680530307	7.18310360117391	-0.803366850443045	0.429434620987628	0.999858520244598	-5.50341944621724	POLR3D
208363_s_at	0.0030861283863635	4.57025288930435	0.0449473462706669	0.964511082731348	0.999858520244598	-5.80409621733841	INPP4A
208364_at	-0.0606690636439396	5.48831339321739	-0.942362174384988	0.355143525885021	0.999858520244598	-5.39217805167354	INPP4A
208365_s_at	-0.0945689172272732	5.93054560408696	-1.49766081999369	0.14690650332065	0.999858520244598	-4.79150124128254	GRK4
208366_at	0.0632557189393937	4.97868602852174	0.978073857332821	0.337531031264509	0.999858520244598	-5.36094568330376	PCDH11X
208367_x_at	-0.0219407551893933	6.48072575173913	-0.217953891013675	0.829257567259847	0.999858520244598	-5.78256069304693	CYP3A4
208368_s_at	0.0408799293636361	4.06815931943478	0.797167908864573	0.432958336099754	0.999858520244598	-5.50799271614607	BRCA2
208369_s_at	-0.01604263594697	5.95459108243478	-0.278979550121334	0.782585552478199	0.999858520244598	-5.76822609301375	GCDH
208370_s_at	-0.255221357962121	8.07319072417391	-1.44758599933847	0.160320799439389	0.999858520244598	-4.85525972648313	RCAN1
208371_s_at	0.0543627434924239	7.9116892216087	0.7003541106138	0.490258140047164	0.999858520244598	-5.57504410308009	RING1
208372_s_at	0.057992622128788	5.55534072269565	0.864242195164495	0.395779405676507	0.999858520244598	-5.45673861405696	LIMK1
208373_s_at	0.00190506729545492	7.9259364946087	0.0227158018755435	0.982059686111292	0.999858520244598	-5.80480918868726	P2RY6
208374_s_at	-0.0417833667803034	8.74953796691304	-0.343146781350446	0.734394633574351	0.999858520244598	-5.74938545443886	CAPZA1
208375_at	0.0588991804621208	4.23185550865217	0.952381270817459	0.350141116904589	0.999858520244598	-5.38352372791349	IFNA1
208376_at	0.0154896261212117	6.5777276176087	0.246115604062436	0.807628685186894	0.999858520244598	-5.7763807860554	CCR4
208377_s_at	0.0765631277424243	7.12289088078261	0.819096161857599	0.420573226992756	0.999858520244598	-5.49166513635307	CACNA1F
208378_x_at	0.0461477523181814	7.13435648134783	0.681729751074485	0.50175954751657	0.999858520244598	-5.58699269147016	FGF5
208379_x_at	-0.0396352929696976	6.61381061434783	-0.325767900612459	0.74734672361247	0.999858520244598	-5.75486855316771	NPY2R
208380_at	-0.0128457736515153	4.21227923204348	-0.221779668369979	0.82631078330025	0.999858520244598	-5.78176497710941	LBX1
208381_s_at	0.0154120163181815	5.44833710017391	0.144706509536278	0.886118161868556	0.999858520244598	-5.79513289418913	SGPL1
208382_s_at	0.0715145995454545	6.05082627243478	0.723746210453773	0.476028053269354	0.999858520244598	-5.55960027387353	DMC1
208383_s_at	-0.0106246753181818	4.00164552795652	-0.20709930353941	0.837632008769466	0.999858520244598	-5.78474325004964	PCK1
208384_s_at	-0.0821793063939392	7.50881625486956	-0.692867068451759	0.494863567128511	0.999858520244598	-5.57988456771212	MID2
208385_at	0.0138329808484841	5.58480536521739	0.147725669248944	0.883759866154982	0.999858520244598	-5.79471479806522	NR2E3
208386_x_at	0.00760784357575776	3.97886910678261	0.112322203555261	0.911476778404242	0.999858520244598	-5.79907537241123	DMC1
208387_s_at	-0.0358150574924245	6.24020724495652	-0.450079500935955	0.656582778884877	0.999858520244598	-5.7094625541643	MMP24
208388_at	0.0110038182272727	4.40674210882609	0.145240447606769	0.885701018917086	0.999858520244598	-5.79505958113555	NR2E3
208389_s_at	-0.0201918650530305	6.02437898252174	-0.307529328084243	0.761021399718165	0.999858520244598	-5.7603192645835	SLC1A2
208390_s_at	0.0212515365530306	8.16576758056522	0.228371087606916	0.821239890400866	0.999858520244598	-5.78036170725133	GLP1R
208391_s_at	0.0896601397121205	6.37993376678261	0.966181944451744	0.343328681320802	0.999858520244598	-5.37146478498419	GLP1R
208392_x_at	0.0225998024318173	6.87258890008696	0.326468555809976	0.746823042962347	0.999858520244598	-5.75465295278045	SP110
208393_s_at	-0.0626284978409094	7.43160151808696	-0.829605527602092	0.414716577802983	0.999858520244598	-5.48369197425968	RAD50
208394_x_at	0.0631795937045449	4.04466863782609	1.29452701703702	0.207468209529842	0.999858520244598	-5.03883040146513	ESM1
208395_s_at	-0.0427882488106058	5.699506943	-0.451225392623174	0.655768102869356	0.999858520244598	-5.70897736400648	URB1
208396_s_at	0.0355431641060607	4.93066221626087	0.567947492554638	0.575203173387719	0.999858520244598	-5.65323844466108	PDE1A
208397_x_at	-0.0824087431818181	7.18299411217391	-1.72797124663239	0.0964913709878701	0.999858520244598	-4.4760595467799	KCNJ5
208398_s_at	-0.0954352657196975	6.87052659308696	-0.604992687098645	0.550708063534737	0.999858520244598	-5.63295108244648	TBPL1
208399_s_at	0.0850833070303029	4.71969843926087	1.02021007488142	0.317528640559133	0.999858520244598	-5.32272537020401	EDN3
208400_at	-0.0424228381287875	4.48517364486957	-0.926831540680815	0.362991971486391	0.999858520244598	-5.4054258304142	GLP1R
208401_s_at	-0.0118308048257571	5.43952682408696	-0.219654203883414	0.827947592930228	0.999858520244598	-5.78220875038246	GLP1R
208402_at	0.0363020075681813	5.74095841904348	0.434854125367257	0.66744815120851	0.999858520244598	-5.71579415311011	IL17A
208403_x_at	0.0516979956439386	6.67894056656522	0.622276782443367	0.539468570722654	0.999858520244598	-5.62306116012983	MAX
208404_x_at	0.0498532457121211	6.44738225852174	0.3004973136083	0.766315299507265	0.999858520244598	-5.76233766923697	KCNJ5
208405_s_at	0.0667192666515144	10.4582622883478	0.519934778409313	0.607742922442875	0.999858520244598	-5.67767624789637	CD164
208406_s_at	0.0033056099772728	5.54154013334783	0.0512095419823887	0.959570883493915	0.999858520244598	-5.80381082842666	GRAP2
208407_s_at	-0.0434077347954541	7.55375555173913	-0.553900430959596	0.584632529661511	0.999858520244598	-5.66060556453114	CTNND1 /// TMX2-CTNND1
208408_at	0.104261125659091	6.81711397613044	1.15343743053194	0.25978248961313	0.999858520244598	-5.19231055317855	PTN
208409_at	-0.0435332597651519	7.36919678108696	-0.35932330049832	0.72241021959999	0.999858520244598	-5.7440283871812	LOC101930602 /// SLC14A2
208410_x_at	0.0452456629242423	4.37986175173913	1.06114507636027	0.298901126421891	0.999858520244598	-5.28418996757995	AMELX
208411_x_at	0.110607847659091	4.02091951934783	1.27171741759217	0.215330501761271	0.999858520244598	-5.06468660678255	PPEF2
208412_s_at	0.0520915250378785	4.28557919552174	0.752622569437034	0.458797699269793	0.999858520244598	-5.53986837999968	RARB
208413_at	0.0672043876287876	4.79351993521739	1.20593071598658	0.23928153380729	0.999858520244598	-5.1370188869459	RARB
208414_s_at	0.0584829961287877	4.753572316	0.637117823588935	0.529915949935425	0.999858520244598	-5.61435442091858	HOXB3
208415_x_at	-0.0242608332727278	7.81633447021739	-0.243374661599777	0.809727251436828	0.999858520244598	-5.77701505239773	ING1
208416_s_at	-0.0537262466818179	7.09630444195652	-0.657545398451134	0.516918217220575	0.999858520244598	-5.60204672053629	SPTB
208417_at	0.000960487863635796	6.76984500473913	0.0129317804436859	0.989786218693014	0.999858520244598	-5.80497450491163	FGF6
208420_x_at	0.0609116214848491	7.7411854146087	0.589947292695272	0.560590475903729	0.999858520244598	-5.64134039644111	SUPT6H
208421_at	-0.0516236862424243	4.64845969773913	-0.732447225269848	0.470796892191078	0.999858520244598	-5.55373211542763	
208422_at	-0.0175107997803033	6.03495852491304	-0.255805372186196	0.800221721283668	0.999858520244598	-5.7740819018917	MSR1
208423_s_at	-0.0318752057803032	5.45812168921739	-0.478962389171189	0.636182948776324	0.999858520244598	-5.69686380839076	MSR1
208424_s_at	-0.0659879481590912	7.07559445021739	-0.739217929339332	0.466749662658347	0.999858520244598	-5.54911954470398	CIAPIN1
208425_s_at	0.0763099760833332	4.73450659356522	0.922585621085804	0.365157580218863	0.999858520244598	-5.40901214651888	TANC2
208426_x_at	-0.00255830345454524	6.46754201043478	-0.0225598038321906	0.982182867242318	0.999858520244598	-5.80481253639971	KIR2DL4
208427_s_at	0.145687085871212	5.47955205904348	1.08322340325341	0.289181866578387	0.999858520244598	-5.262836675446	ELAVL2
208428_at	0.0601990537348483	4.85368966313044	0.632514649553403	0.53286905164965	0.999858520244598	-5.61707614087768	TAP2
208429_x_at	0.057204038098484	6.15609175691304	0.51076759519648	0.614053766647467	0.999858520244598	-5.68210292644896	HNF4A
208430_s_at	-0.0581277723787875	5.30534750613043	-0.892191482682958	0.380909381857405	0.999858520244598	-5.43423770010681	DTNA
208431_s_at	-0.00603227037121275	4.75951472995652	-0.0834064939367529	0.934201340938912	0.999858520244598	-5.80175685739187	TUB
208432_s_at	0.061030477878788	4.69848506691304	0.871634370622025	0.391810698285	0.999858520244598	-5.45085252972637	CACNA1E
208434_at	-0.0401764732727275	5.96429501404348	-0.380192955143607	0.707055475471979	0.999858520244598	-5.73675692715015	MECOM
208435_s_at	0.0138562528409081	5.93171641521739	0.170026968271521	0.866375394268503	0.999858520244598	-5.79135967916545	AQP6
208436_s_at	-0.00281992559848462	7.66120657265217	-0.0356934239192665	0.971814023017159	0.999858520244598	-5.80444990792224	IRF7
208437_at	0.0160001533863629	5.59120573047826	0.178541588990282	0.859755579121331	0.999858520244598	-5.78995477775292	CLCN1
208438_s_at	-0.00896423967424299	6.49068142747826	-0.0785390018264752	0.938032801762464	0.999858520244598	-5.80213038517512	FGR
208439_s_at	-0.0204088994848487	6.61448763934783	-0.211287369895617	0.834398493484455	0.999858520244598	-5.78391430114576	FCN2
208440_at	0.0904166678257583	6.33961771973913	1.01026758797171	0.322172532064243	0.999858520244598	-5.33187668107732	C3orf27
208441_at	0.0341820512196972	5.49263492304348	0.424250598496248	0.67505936193213	0.999858520244598	-5.72007713285867	IGF1R
208442_s_at	-0.000973138060606006	5.80280309952174	-0.00781595599187564	0.993826686510708	0.999858520244598	-5.80502481542136	ATM
208443_x_at	-0.0436605774696971	4.46063660091304	-0.651404819445714	0.520806861167313	0.999858520244598	-5.60578577713413	SHOX2
208445_s_at	-0.0259255670227271	7.96022320847826	-0.196184367616112	0.84607274871102	0.999858520244598	-5.78682595178368	BAZ1B
208446_s_at	-0.0119578299545456	5.83455100365217	-0.13100310729045	0.896835169055731	0.999858520244598	-5.79692222174823	ZFYVE9
208447_s_at	-0.0708830262651512	6.20446613269565	-1.00066241404817	0.326703358307116	0.999858520244598	-5.34063976368522	PRPS1
208448_x_at	0.0800644892424233	5.35212609108696	0.857820012793718	0.39924819955217	0.999858520244598	-5.46181423957874	IFNA16
208449_s_at	-0.0320150981590912	4.14223362043478	-0.669631806597258	0.509311138407936	0.999858520244598	-5.59458861189635	FGF8
208450_at	0.13155872385606	5.10172568691304	0.82264692711726	0.418588713847306	0.999858520244598	-5.48898197611798	LGALS2
208451_s_at	-0.0961673641060608	7.33109049334783	-0.918678714077649	0.367157830227121	0.999858520244598	-5.41229862562113	C4A /// C4B /// C4B_2
208452_x_at	0.0994894968333343	7.96049660456522	0.592941085864922	0.558616783358314	0.999858520244598	-5.63968737354626	MYO9B
208453_s_at	-0.0102475432196986	7.21677321634783	-0.134929913426045	0.893761998591363	0.999858520244598	-5.79642762934739	XPNPEP1
208454_s_at	-0.00221909112121303	7.33401181678261	-0.0250137360549506	0.980245216786099	0.999858520244598	-5.80475720244536	CPQ
208455_at	-0.000996814742423895	5.03390373965217	-0.0197696819257668	0.984386111505087	0.999858520244598	-5.80486851629711	PVRL1
208456_s_at	-0.135400900583334	6.91346596986957	-0.604682995077081	0.550910560865962	0.999858520244598	-5.63312582926423	RRAS2
208457_at	0.0208514913787879	6.38429133443478	0.335149245756655	0.74034532582342	0.999858520244598	-5.75194374467708	GABRD
208458_at	-0.0680684759469699	5.56461759491304	-0.928419396443482	0.36218429115699	0.999858520244598	-5.40408072798912	SCNN1D
208459_s_at	0.163061698083333	7.70467037056522	1.85526488527327	0.0755447305396475	0.999858520244598	-4.28696150136161	XPO7
208460_at	0.0543370082575761	7.02189636734783	0.619571411745699	0.541219737803238	0.999858520244598	-5.62462694783349	GJC1
208461_at	-0.0287559180227277	4.2541560276087	-0.368022473976612	0.715994963774523	0.999858520244598	-5.74104668430535	HIC1
208462_s_at	0.0314010325151517	6.36392921521739	0.208622080517692	0.836455965512327	0.999858520244598	-5.78444375769539	ABCC9
208463_at	-0.0753734113712116	6.40575253034783	-0.768349925353986	0.449571386553611	0.999858520244598	-5.52881274193854	GABRA4
208464_at	0.0122691066666659	5.53222558304348	0.178640426300514	0.859678797047021	0.999858520244598	-5.78993806784389	GRIA4
208465_at	0.0861536149772731	6.82498230143478	1.05761652128527	0.30047567831761	0.999858520244598	-5.2875658094306	GRM2
208466_at	0.0240072252045455	6.82134299734783	0.258311468839676	0.79830910407374	0.999858520244598	-5.77347296934314	RAB3D
208467_at	0.0588091410984845	5.30072170895652	0.586912765353684	0.5625946762295	0.999858520244598	-5.64300763011981	KLF12
208468_at	0.0363749364621203	6.91543288017391	0.358799698274717	0.722797020745165	0.999858520244598	-5.74420560594242	SOX21
208469_s_at	0.0694524130606059	6.04279881486957	1.13843160115255	0.265873948643475	0.999858520244598	-5.2077152345018	EGFL8 /// PPT2 /// PPT2-EGFL8
208470_s_at	-0.10835480759091	5.204487105	-1.45341844148543	0.158709440562634	0.999858520244598	-4.8479255148777	HP /// HPR
208471_at	-0.0399022980454547	4.89586741726087	-0.790774024417309	0.436611415636831	0.999858520244598	-5.51267471711027	HPR
208472_at	0.0912954674015155	6.08639763495652	1.24001423863623	0.226634108191509	0.999858520244598	-5.09996219353749	IKZF4
208473_s_at	0.0534396441893939	5.98490604121739	0.598994388177236	0.554637056956154	0.999858520244598	-5.6363202683813	GP2
208474_at	0.0355517989393931	6.6798868553913	0.229584861529387	0.820306970178598	0.999858520244598	-5.78009884266115	CLDN6
208476_s_at	0.259230237833334	6.02887851686957	1.36960827205494	0.183146489886724	0.999858520244598	-4.95094639028645	FRMD4A
208477_at	-0.132830853810606	6.03374364956522	-1.41538224471736	0.169455424252128	0.999858520244598	-4.89531398130745	KCNC1
208478_s_at	-0.0105800722348486	4.73216688913043	-0.108605708023341	0.914393653173843	0.999858520244598	-5.79946435024792	BAX
208479_at	0.0552370283484849	6.29860208195652	0.871556833033333	0.391852193169347	0.999858520244598	-5.45091451297734	KCNA1
208480_s_at	-0.0489950554848488	4.79473112017391	-0.602932255515041	0.552056042258978	0.999858520244598	-5.63411207235433	ABCC6 /// LOC101930322
208481_at	-0.000806605765150663	4.8809010263913	-0.0102415830582138	0.991910903456363	0.999858520244598	-5.80500405407317	ASB4
208482_at	-0.000861333765151323	5.22405921365217	-0.0155139225315498	0.987746946809329	0.999858520244598	-5.80493968982757	SSTR1
208483_x_at	0.0217516252272719	5.26748678130435	0.521123692051966	0.606926708460499	0.999858520244598	-5.67709650847544	KRT33A
208484_at	-0.000363216219696675	5.52782910852174	-0.00534199273542566	0.995780684792077	0.999858520244598	-5.80504024503764	HIST1H1A
208485_x_at	0.0378464416060597	7.59708428726087	0.306210645451941	0.762013245691644	0.999858520244598	-5.76070129458067	CFLAR
208486_at	-0.0434359301287898	6.63263112213043	-0.454166788788587	0.653678897801308	0.999858520244598	-5.70772637989011	DRD5
208487_at	0.0509291003333333	5.80662965452174	0.335396206804922	0.74016132124234	0.999858520244598	-5.75186563924753	LMX1B
208488_s_at	-0.034285551318182	6.08706196908696	-0.454714436271757	0.653290233945655	0.999858520244598	-5.70749258247716	CR1
208489_at	0.0106899139545459	6.73817859495652	0.11164258463996	0.912010080872832	0.999858520244598	-5.79914747974688	GJA8
208491_s_at	0.13421914746212	6.27917679073913	1.58415158125612	0.125894202922417	0.999858520244598	-4.6772351029973	PGM5
208492_at	0.0393036198257578	4.56658990852174	0.623509428295052	0.538671688098771	0.999858520244598	-5.62234555543733	RFXAP
208493_at	0.011041321121212	5.78683376382609	0.186709381067965	0.853415224557206	0.999858520244598	-5.78854278840965	HOXA11
208494_at	-0.0278167453181818	6.27956415330435	-0.267418878437941	0.791369359359442	0.999858520244598	-5.77121036106341	SLC6A7
208495_at	-0.104853836265152	5.87950188282609	-1.22400102310986	0.232511756850186	0.999858520244598	-5.11748480202742	TLX3
208496_x_at	0.0212053003409091	5.82364582786956	0.220269655144137	0.827473555007274	0.999858520244598	-5.78208068870022	HIST1H3G
208497_x_at	0.0585639379393936	6.56006548978261	1.07516957995926	0.292700803023909	0.999858520244598	-5.270671992019	NEUROG1
208498_s_at	-0.0497861783106062	3.99607859434783	-0.921064566705979	0.365935466057588	0.999858520244598	-5.41029319082146	ACTG1P4 /// AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B
208499_s_at	0.202736002780303	5.85378078143478	1.93630981035045	0.0643647446828792	0.999858520244598	-4.16145967882408	DNAJC3
208500_x_at	-0.124247210553031	4.47490264404348	-1.87707213252058	0.0723818543363569	0.999858520244598	-4.25357313720157	FOXD3
208501_at	0.00911984562878786	4.52816698878261	0.149577268552037	0.882314102931196	0.999858520244598	-5.79445412426868	GFI1B
208502_s_at	-0.0488720860303034	4.63324002369565	-0.761104227034258	0.453808071865332	0.999858520244598	-5.53393313146111	PITX1
208503_s_at	0.183842865401515	8.04840519991304	1.43396780003651	0.164134281889915	0.999858520244598	-4.87228916750048	GATAD1
208504_x_at	0.0403267199848485	5.98122523	0.421854517048589	0.676784204891843	0.999858520244598	-5.72103054674557	PCDHB11
208505_s_at	-0.0175952228333339	6.11591908373913	-0.192872888094963	0.848637345317746	0.999858520244598	-5.78743560840329	FUT2
208506_at	0.00572916181818195	4.05606450208696	0.153131093310463	0.879540380706348	0.999858520244598	-5.79394472769184	HIST1H3F
208507_at	0.00540761836363692	6.34266271473913	0.0599036450059435	0.952714946179527	0.999858520244598	-5.80335299719261	OR7C2
208508_s_at	0.00341335146212092	4.74420212147826	0.0529740252995698	0.958179184745718	0.999858520244598	-5.80372370412565	OR2J2
208509_s_at	0.0756151273333335	6.05427888778261	0.897874043796451	0.377931154826612	0.999858520244598	-5.42958120822979	OR7A17
208510_s_at	-0.135174697295455	7.92068690852174	-0.928080193943527	0.362356729774515	0.999858520244598	-5.40436825195112	PPARG
208511_at	-0.098354711583334	6.12515273530435	-1.24711277980835	0.224064859616896	0.999858520244598	-5.09213103325931	PTTG3P
208512_s_at	0.0155933148257573	4.5853444766087	0.181683564809366	0.857315418456019	0.999858520244598	-5.789419067495	MLLT4
208513_at	-0.0200618355833328	4.87577033034783	-0.217654380371778	0.829488371988831	0.999858520244598	-5.78262240573594	FOXB1
208514_at	0.0583067671212111	5.37926408452174	0.809781619000232	0.42580690880765	0.999858520244598	-5.49865173607104	KCNE1
208515_at	-0.019174992469697	3.95456713173913	-0.337775579606859	0.73838931952283	0.999858520244598	-5.75111020603139	HIST1H2BM
208516_at	0.151431590689394	5.57120307517391	1.56461732234683	0.130409352130105	0.999858520244598	-4.70349383176924	MTNR1B
208517_x_at	0.00963057712121263	10.9546014934783	0.0657065448236481	0.948140967958887	0.999858520244598	-5.80300756028704	BTF3
208518_s_at	-0.0553418444318176	5.9224415043913	-0.842882940874708	0.407390951878992	0.999858520244598	-5.47348212600077	PER2
208519_x_at	-0.141183402272728	6.20777941373913	-1.34710025465512	0.190190758044447	0.999858520244598	-4.97773521094357	GNRH2
208520_at	0.108426789863635	6.84664190769565	1.12211868436592	0.2726137180831	0.999858520244598	-5.22425769752005	OR10H3
208521_at	0.0960572136212119	6.25664974165217	0.728304101956484	0.473283580426852	0.999858520244598	-5.55653467471001	OR5I1
208522_s_at	0.0101176681439394	5.07947339465217	0.209910281537862	0.835461388512908	0.999858520244598	-5.78418869406289	PTCH1
208523_x_at	-0.0840648520530304	5.20817076382609	-0.782327359846476	0.441466132240305	0.999858520244598	-5.51880518432368	HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI
208524_at	-0.0503070427575765	6.24993107034783	-0.575577796898142	0.570113360787366	0.999858520244598	-5.64916150740988	GPR15
208525_s_at	0.0565469754772727	4.46716289008696	0.713405672051764	0.482288690287969	0.999858520244598	-5.56648707360187	OR2F1 /// OR2F2
208526_at	-0.0639381347651522	5.68694275534783	-0.866227082616422	0.394711235719159	0.999858520244598	-5.45516273552753	OR2F1
208527_x_at	-0.243861955098486	6.63215843378261	-1.9216419503068	0.0662738985044355	0.999858520244598	-4.18445864958057	HIST1H2BE
208528_x_at	0.0685629497727265	5.91434563652174	0.622645303866336	0.539230262796233	0.999858520244598	-5.6228473607579	SSX3 /// SSX5 /// SSX7
208529_at	0.0354487524772723	3.89045517156522	0.836843556913862	0.410712892633546	0.999858520244598	-5.47814508116435	BTF3P11
208530_s_at	0.0429328954318176	6.56367467834783	0.444215944343535	0.66075826648439	0.999858520244598	-5.7119263148843	RARB
208531_at	-0.0826904429015156	4.70174388304348	-1.06395325071045	0.297652215827035	0.999858520244598	-5.28149606081281	SERPINA2
208532_x_at	0.0228509883636364	8.15176015943478	0.215811829063847	0.830908596266617	0.999858520244598	-5.7830001951825	KRTAP5-8
208533_at	-0.0136870728636367	4.49366184386956	-0.294431397268149	0.770891229351183	0.999858520244598	-5.76404156303989	SOX1
208534_s_at	0.149047137492424	5.34357861	1.22444573941556	0.232346987428597	0.999858520244598	-5.11700085421666	LOC102725198 /// RASA4 /// RASA4B /// RASA4CP
208535_x_at	0.0483038488712124	6.81248291165217	0.837127262075638	0.410556460205402	0.999858520244598	-5.47792674009558	COL13A1
208536_s_at	0.038598763242424	3.96110463326087	0.626441903492093	0.536778419434799	0.999858520244598	-5.6206376270161	BCL2L11
208537_at	0.0417386049469697	5.65809756408696	0.56545464892772	0.576870960888169	0.999858520244598	-5.65455893377116	S1PR2
208538_at	0.0508352490909092	6.30372165956522	0.895703876525671	0.379066736436221	0.999858520244598	-5.43136276978074	ANP32C
208539_x_at	-0.0673493494166673	6.91319006	-0.498047441538438	0.622860971731389	0.999858520244598	-5.68811776781215	SPRR2B
208540_x_at	-0.0549222666363647	9.568381652	-0.543359658704152	0.591758009720839	0.999858520244598	-5.66601583712111	S100A11P1 /// S100A11P1
208541_x_at	-0.0803630490303033	6.27468112004348	-0.688400130720054	0.497622921404725	0.999858520244598	-5.58274874949773	TFAM
208542_x_at	-0.0142819962045457	5.04927828117391	-0.169776585419719	0.866570211273805	0.999858520244598	-5.79139995588183	ZNF208 /// ZNF595 /// ZNF718
