probe	pvalue	adj.pvalue	symbol	entrez	group
A_24_P937095	0.00795	0.251108	NA	NA	GSE4707_PEvC
A_24_P937119	0.00796	0.251108	ZNF292	23036	GSE4707_PEvC
A_32_P5995	0.00797	0.251108	NA	NA	GSE4707_PEvC
A_24_P34476	0.00798	0.251108	RIF1	55183	GSE4707_PEvC
A_32_P50264	0.00798	0.251108	NA	NA	GSE4707_PEvC
A_24_P115183	0.00799	0.251108	CLDN4	1364	GSE4707_PEvC
A_23_P56170	0.00799	0.251108	THRAP5	NA	GSE4707_PEvC
A_23_P104387	0.00802	0.251809	GHITM	27069	GSE4707_PEvC
A_23_P69695	0.00803	0.25202	ZCD2	NA	GSE4707_PEvC
A_24_P944616	0.00804	0.252041	HP1BP3	50809	GSE4707_PEvC
A_23_P78808	0.00804	0.252038	SYMPK	8189	GSE4707_PEvC
A_24_P338409	0.00806	0.252403	C11orf21	29125	GSE4707_PEvC
A_32_P177725	0.00807	0.252403	NA	NA	GSE4707_PEvC
A_32_P120604	0.00808	0.252538	NA	NA	GSE4707_PEvC
A_24_P47467	0.0081	0.252865	TMEM109	79073	GSE4707_PEvC
A_24_P693946	0.0081	0.252865	NA	NA	GSE4707_PEvC
A_24_P593036	0.00811	0.252875	LOC284072	284072	GSE4707_PEvC
A_24_P76898	0.00811	0.252875	PPP2R5C	5527	GSE4707_PEvC
A_24_P238616	0.00812	0.252908	NA	NA	GSE4707_PEvC
A_24_P532589	0.00813	0.252938	RP11-11C5.2	NA	GSE4707_PEvC
A_24_P46159	0.00814	0.253167	SCOTIN	NA	GSE4707_PEvC
A_23_P204427	0.00816	0.253533	PPP1CC	5501	GSE4707_PEvC
A_24_P920880	0.00817	0.253582	ZNF447	NA	GSE4707_PEvC
A_23_P157580	0.00818	0.253704	SDCBP	6386	GSE4707_PEvC
A_32_P30600	0.00819	0.25374	NA	NA	GSE4707_PEvC
A_23_P253958	0.0082	0.25374	LRRC17	10234	GSE4707_PEvC
A_23_P166400	0.0082	0.25374	RRP22	NA	GSE4707_PEvC
A_24_P223124	0.00821	0.25388	FNDC3B	64778	GSE4707_PEvC
A_23_P69908	0.00822	0.25388	GLRX	2745	GSE4707_PEvC
A_32_P83556	0.00822	0.25388	NA	NA	GSE4707_PEvC
A_23_P128974	0.00823	0.25388	BATF	10538	GSE4707_PEvC
A_23_P323166	0.00824	0.25409	SRRM2	23524	GSE4707_PEvC
A_23_P83073	0.00828	0.254817	HIATL1	NA	GSE4707_PEvC
A_32_P101689	0.00829	0.254817	FAM3C	10447	GSE4707_PEvC
A_23_P102454	0.00829	0.254817	INSIG2	51141	GSE4707_PEvC
A_32_P101031	0.00829	0.254817	LYPD1	116372	GSE4707_PEvC
A_23_P14432	0.00829	0.254817	NA	NA	GSE4707_PEvC
A_23_P99920	0.00832	0.255451	PTPLAD1	NA	GSE4707_PEvC
A_32_P134357	0.00833	0.255451	NA	NA	GSE4707_PEvC
A_32_P81768	0.00834	0.255521	MGC23909	NA	GSE4707_PEvC
A_24_P408047	0.00834	0.255521	PLEKHA4	57664	GSE4707_PEvC
A_23_P370733	0.00835	0.255592	tAKR	NA	GSE4707_PEvC
A_23_P144257	0.00836	0.255595	COPS8	10920	GSE4707_PEvC
A_23_P32052	0.00837	0.255825	SURF4	6836	GSE4707_PEvC
A_24_P771278	0.00838	0.255825	NA	NA	GSE4707_PEvC
A_23_P85682	0.00839	0.255825	NFIA	4774	GSE4707_PEvC
A_32_P98511	0.00839	0.255825	NA	NA	GSE4707_PEvC
A_23_P118122	0.0084	0.255825	RGS11	8786	GSE4707_PEvC
A_32_P17615	0.0084	0.255825	NA	NA	GSE4707_PEvC
A_24_P67681	0.00841	0.255825	NA	NA	GSE4707_PEvC
A_23_P156809	0.00842	0.256116	LOC389286	NA	GSE4707_PEvC
A_23_P349203	0.00843	0.256116	RNH1	6050	GSE4707_PEvC
A_24_P370201	0.00844	0.256145	EBI3	10148	GSE4707_PEvC
A_23_P23227	0.00845	0.256321	PKN2	5586	GSE4707_PEvC
A_23_P48495	0.00846	0.256419	TCL1B	9623	GSE4707_PEvC
A_23_P217447	0.00847	0.256504	LAMP2	3920	GSE4707_PEvC
A_23_P41255	0.00848	0.256613	G3BP2	9908	GSE4707_PEvC
A_32_P60632	0.00848	0.256613	NA	NA	GSE4707_PEvC
A_32_P77626	0.00851	0.257117	NA	NA	GSE4707_PEvC
A_23_P251680	0.00852	0.257218	COMT	1312	GSE4707_PEvC
A_24_P917833	0.00853	0.257218	TMED10	10972	GSE4707_PEvC
A_23_P73982	0.00853	0.257218	TMEM48	NA	GSE4707_PEvC
A_24_P115990	0.00854	0.257218	AMHR2	269	GSE4707_PEvC
A_23_P203332	0.00854	0.257218	FAM111A	63901	GSE4707_PEvC
A_23_P104579	0.00855	0.257218	CDK2AP2	10263	GSE4707_PEvC
A_24_P96171	0.00857	0.257218	MGC4093	NA	GSE4707_PEvC
A_23_P133596	0.00857	0.257218	RNASEN	NA	GSE4707_PEvC
A_32_P160206	0.00857	0.257218	NA	NA	GSE4707_PEvC
A_23_P341966	0.00858	0.257441	PAPPA2	60676	GSE4707_PEvC
A_24_P80776	0.00861	0.257932	NA	NA	GSE4707_PEvC
A_23_P391506	0.00862	0.257932	IVNS1ABP	10625	GSE4707_PEvC
A_24_P183375	0.00862	0.257932	PPP2CA	5515	GSE4707_PEvC
A_24_P83944	0.00862	0.257932	ZNF586	54807	GSE4707_PEvC
A_24_P105391	0.00864	0.258384	ERMAP	114625	GSE4707_PEvC
A_24_P935986	0.00866	0.258658	BCAT1	586	GSE4707_PEvC
A_23_P51039	0.00868	0.258869	INHA	3623	GSE4707_PEvC
A_23_P35684	0.00868	0.258869	INPP5F	22876	GSE4707_PEvC
A_24_P23641	0.00869	0.259002	RBMY1E	378950	GSE4707_PEvC
A_23_P32913	0.0087	0.259002	SVH	NA	GSE4707_PEvC
A_32_P202502	0.00871	0.259103	EFHA2	NA	GSE4707_PEvC
A_23_P205659	0.00872	0.259103	BTBD5	NA	GSE4707_PEvC
A_23_P386411	0.00872	0.259103	PPID	5481	GSE4707_PEvC
A_23_P113728	0.00873	0.259252	MTG1	92170	GSE4707_PEvC
A_23_P368934	0.00874	0.259318	KIAA1545	NA	GSE4707_PEvC
A_24_P913961	0.00874	0.259318	NA	NA	GSE4707_PEvC
A_23_P86002	0.00878	0.260106	TMED5	50999	GSE4707_PEvC
A_24_P273245	0.00878	0.260106	NA	NA	GSE4707_PEvC
A_24_P154214	0.00879	0.260219	IRF2BP2	359948	GSE4707_PEvC
A_32_P141708	0.0088	0.260219	NA	NA	GSE4707_PEvC
A_23_P56933	0.00881	0.260219	RTN4	57142	GSE4707_PEvC
A_24_P542375	0.00883	0.260392	PTMA	5757	GSE4707_PEvC
A_24_P383440	0.00884	0.260392	TMEM41B	440026	GSE4707_PEvC
A_23_P141636	0.00885	0.260392	DDX48	NA	GSE4707_PEvC
A_23_P315425	0.00885	0.260392	FLJ31958	NA	GSE4707_PEvC
A_23_P123265	0.00886	0.260392	SUMF2	25870	GSE4707_PEvC
A_23_P27107	0.00886	0.260392	TM4SF5	9032	GSE4707_PEvC
A_24_P827738	0.00886	0.260392	NA	NA	GSE4707_PEvC
A_23_P216376	0.00887	0.260392	CNGB3	54714	GSE4707_PEvC
A_24_P11791	0.00887	0.260392	KPNA4	3840	GSE4707_PEvC
A_32_P151133	0.00892	0.261294	NA	NA	GSE4707_PEvC
A_32_P3527	0.00892	0.261294	NA	NA	GSE4707_PEvC
A_23_P344408	0.00893	0.261294	CSHL1	1444	GSE4707_PEvC
A_23_P156218	0.00894	0.261294	GZMK	3003	GSE4707_PEvC
A_23_P218654	0.00894	0.261294	ZGPAT	84619	GSE4707_PEvC
A_32_P74120	0.00894	0.261294	NA	NA	GSE4707_PEvC
A_23_P40088	0.00896	0.261606	DDEF2	NA	GSE4707_PEvC
A_23_P87346	0.00896	0.261606	HBD	"3045, 100187828"	GSE4707_PEvC
A_24_P348326	0.00898	0.261772	IL27RA	9466	GSE4707_PEvC
A_23_P148273	0.00898	0.261772	RP11-217H1.1	NA	GSE4707_PEvC
A_23_P2922	0.00902	0.262693	MBIP	51562	GSE4707_PEvC
A_24_P544543	0.00903	0.262693	CAPN1	823	GSE4707_PEvC
A_24_P646185	0.00903	0.262693	DKFZP686E2158	NA	GSE4707_PEvC
A_32_P47874	0.00904	0.262693	NA	NA	GSE4707_PEvC
A_32_P129527	0.00905	0.262693	C6orf70	NA	GSE4707_PEvC
A_24_P395814	0.00905	0.262693	CGB	NA	GSE4707_PEvC
A_23_P118643	0.00908	0.262962	EIF4E	1977	GSE4707_PEvC
A_23_P111604	0.00908	0.262962	NXPH1	30010	GSE4707_PEvC
A_23_P372888	0.00908	0.262962	SC5DL	NA	GSE4707_PEvC
A_32_P201785	0.00909	0.262962	NA	NA	GSE4707_PEvC
A_24_P144601	0.0091	0.262962	POU5F1	5460	GSE4707_PEvC
A_24_P141804	0.0091	0.262962	NA	NA	GSE4707_PEvC
A_23_P103232	0.00911	0.262962	DUSP23	54935	GSE4707_PEvC
A_24_P195125	0.00913	0.26341	tcag7.1017	NA	GSE4707_PEvC
A_32_P508098	0.00913	0.26341	NA	NA	GSE4707_PEvC
A_23_P165535	0.00916	0.263757	EEF1B2	1933	GSE4707_PEvC
A_23_P204702	0.00916	0.263757	TEGT	NA	GSE4707_PEvC
A_32_P76853	0.00918	0.264136	NA	NA	GSE4707_PEvC
A_23_P79794	0.00919	0.264305	TGIF2	60436	GSE4707_PEvC
A_24_P229199	0.00922	0.264796	ATPAF1	64756	GSE4707_PEvC
A_23_P13364	0.00922	0.264796	NUCB2	4925	GSE4707_PEvC
A_23_P38365	0.00924	0.264933	TLK2	11011	GSE4707_PEvC
A_24_P392271	0.00924	0.264933	NA	NA	GSE4707_PEvC
A_23_P163200	0.00925	0.264933	RIN3	79890	GSE4707_PEvC
A_23_P116999	0.00926	0.264955	ATPBD1C	NA	GSE4707_PEvC
A_23_P216434	0.00926	0.264955	ECM2	1842	GSE4707_PEvC
A_24_P864142	0.00929	0.265645	NA	NA	GSE4707_PEvC
A_24_P942604	0.00931	0.265869	SMC1A	8243	GSE4707_PEvC
A_32_P181564	0.00931	0.265869	NA	NA	GSE4707_PEvC
A_23_P146058	0.00933	0.266009	ATP6V1C1	528	GSE4707_PEvC
A_23_P332789	0.00933	0.266009	CHRNB4	1143	GSE4707_PEvC
A_23_P16538	0.00934	0.266027	ELL	8178	GSE4707_PEvC
A_24_P162254	0.00934	0.266027	KIAA1822	NA	GSE4707_PEvC
A_32_P2730	0.00935	0.266027	BCAN	63827	GSE4707_PEvC
A_23_P90369	0.00936	0.266027	C19orf6	NA	GSE4707_PEvC
A_23_P80626	0.00936	0.266027	PRRT3	285368	GSE4707_PEvC
A_23_P158349	0.00937	0.266027	RABL3	285282	GSE4707_PEvC
A_32_P181891	0.00939	0.266363	NA	NA	GSE4707_PEvC
A_23_P125164	0.00941	0.266736	FHIT	2272	GSE4707_PEvC
A_23_P35412	0.00942	0.266814	IFIT3	3437	GSE4707_PEvC
A_24_P289865	0.00943	0.266814	NA	NA	GSE4707_PEvC
A_32_P112655	0.00943	0.266814	NA	NA	GSE4707_PEvC
A_23_P52101	0.00948	0.267966	CYB5R1	51706	GSE4707_PEvC
A_24_P113264	0.00948	0.267966	FBXO27	126433	GSE4707_PEvC
A_32_P143216	0.0095	0.26821	ZDHHC21	340481	GSE4707_PEvC
A_23_P30776	0.00955	0.26888	HIST1H2BE	8344	GSE4707_PEvC
A_23_P44105	0.00956	0.26888	LAT	27040	GSE4707_PEvC
A_32_P192970	0.00957	0.26888	ALDH4A1	8659	GSE4707_PEvC
A_23_P142776	0.00957	0.26888	EIF3S5	NA	GSE4707_PEvC
A_24_P1545	0.00958	0.26888	FGFR1OP2	26127	GSE4707_PEvC
A_23_P154158	0.00958	0.26888	MGC11332	NA	GSE4707_PEvC
A_23_P258418	0.00958	0.26888	TNIP2	79155	GSE4707_PEvC
A_24_P804263	0.00959	0.26888	CSNK2B	1460	GSE4707_PEvC
A_32_P150269	0.00959	0.26888	NA	NA	GSE4707_PEvC
A_23_P86682	0.0096	0.26888	FER1L3	NA	GSE4707_PEvC
A_23_P351556	0.0096	0.26888	NA	NA	GSE4707_PEvC
A_23_P122815	0.00961	0.26888	CALU	813	GSE4707_PEvC
A_24_P137545	0.00961	0.26888	WWC2	80014	GSE4707_PEvC
A_23_P54100	0.00962	0.26888	ESR2	2100	GSE4707_PEvC
A_32_P208599	0.00962	0.26888	NA	NA	GSE4707_PEvC
A_23_P434268	0.00964	0.269095	NA	NA	GSE4707_PEvC
A_32_P213103	0.00964	0.269095	NA	NA	GSE4707_PEvC
A_24_P51485	0.00967	0.269241	CSDE1	7812	GSE4707_PEvC
A_24_P318967	0.00967	0.269241	PDXK	8566	GSE4707_PEvC
A_23_P351138	0.00968	0.269241	CLDN9	9080	GSE4707_PEvC
A_23_P28886	0.00968	0.269241	PCNA	5111	GSE4707_PEvC
A_23_P355067	0.00968	0.269241	TMCO1	54499	GSE4707_PEvC
A_32_P77225	0.00969	0.269241	NA	NA	GSE4707_PEvC
A_32_P167791	0.00974	0.270331	ST13	6767	GSE4707_PEvC
A_24_P174353	0.00974	0.270331	NA	NA	GSE4707_PEvC
A_24_P199500	0.00975	0.270331	RNF2	6045	GSE4707_PEvC
A_23_P142013	0.00975	0.270331	XAB2	56949	GSE4707_PEvC
A_23_P93818	0.00977	0.270691	DKFZP434A0131	NA	GSE4707_PEvC
A_24_P392690	0.00979	0.27086	LOC646791	NA	GSE4707_PEvC
A_24_P50157	0.00979	0.27086	NA	NA	GSE4707_PEvC
A_23_P56604	0.00981	0.271212	IL1RL2	8808	GSE4707_PEvC
A_32_P22005	0.00983	0.271496	NA	NA	GSE4707_PEvC
A_23_P218988	0.00984	0.271539	SLC30A5	64924	GSE4707_PEvC
A_23_P71170	0.00984	0.271539	TRPV6	55503	GSE4707_PEvC
A_24_P371194	0.00986	0.271759	MRPL53	116540	GSE4707_PEvC
A_23_P93973	0.00987	0.272066	TRPV5	56302	GSE4707_PEvC
A_24_P769529	0.00989	0.272222	LIN28B	389421	GSE4707_PEvC
A_24_P551067	0.0099	0.272532	NA	NA	GSE4707_PEvC
A_23_P2674	0.00992	0.272605	KRT4	3851	GSE4707_PEvC
A_24_P122746	0.00994	0.272605	NA	NA	GSE4707_PEvC
A_24_P922653	0.00994	0.272605	NA	NA	GSE4707_PEvC
A_24_P18621	0.00995	0.272605	AEBP2	121536	GSE4707_PEvC
A_23_P42498	0.00995	0.272605	SNX3	8724	GSE4707_PEvC
A_23_P106389	0.00996	0.272605	SEMA7A	8482	GSE4707_PEvC
A_23_P208416	0.00996	0.272605	SLC35E1	79939	GSE4707_PEvC
A_24_P92486	0.00996	0.272605	NA	NA	GSE4707_PEvC
A_23_P431319	0.00997	0.272605	YIPF6	286451	GSE4707_PEvC
A_23_P129209	0.00999	0.272761	IDH2	3418	GSE4707_PEvC
A_23_P257753	0.00999	0.272761	RMND5A	64795	GSE4707_PEvC
A_32_P3556	0.00999	0.272761	VPS35	55737	GSE4707_PEvC
A_24_P213256	0.01001	0.272915	NA	NA	GSE4707_PEvC
A_23_P119964	0.01003	0.273006	CEBPZ	10153	GSE4707_PEvC
A_32_P199252	0.01004	0.273006	HSP90AA1	3320	GSE4707_PEvC
A_24_P300379	0.01004	0.273006	PI16	221476	GSE4707_PEvC
A_23_P150919	0.01004	0.273006	TMEM142A	NA	GSE4707_PEvC
A_23_P349310	0.01004	0.273006	TNRC6A	27327	GSE4707_PEvC
A_32_P44512	0.01005	0.273093	ST13	6767	GSE4707_PEvC
A_24_P270345	0.01006	0.273152	ZIC5	85416	GSE4707_PEvC
A_24_P331727	0.01007	0.273184	TMED7	51014	GSE4707_PEvC
A_24_P229304	0.01008	0.273273	NA	NA	GSE4707_PEvC
A_23_P202427	0.01009	0.273273	HKDC1	80201	GSE4707_PEvC
A_24_P357709	0.01009	0.273273	VPS8	23355	GSE4707_PEvC
A_24_P323815	0.01013	0.27396	MYCBP2	23077	GSE4707_PEvC
A_24_P136551	0.01013	0.27396	NPLOC4	55666	GSE4707_PEvC
A_24_P305960	0.01014	0.27404	LEMD2	221496	GSE4707_PEvC
A_23_P149938	0.01017	0.274575	NA	NA	GSE4707_PEvC
A_24_P350124	0.01018	0.274788	KIAA1618	NA	GSE4707_PEvC
A_24_P655268	0.0102	0.275164	NA	NA	GSE4707_PEvC
A_23_P143994	0.01023	0.275164	FANCD2	2177	GSE4707_PEvC
A_24_P941487	0.01023	0.275164	ZNF468	90333	GSE4707_PEvC
A_23_P127140	0.01024	0.275164	RAB11FIP2	22841	GSE4707_PEvC
A_24_P713312	0.01024	0.275164	NA	NA	GSE4707_PEvC
A_32_P56415	0.01024	0.275164	NA	NA	GSE4707_PEvC
A_24_P392622	0.01025	0.275164	NA	NA	GSE4707_PEvC
A_23_P34942	0.01026	0.275164	EVI5	7813	GSE4707_PEvC
A_32_P44534	0.01026	0.275164	TMPRSS12	283471	GSE4707_PEvC
A_23_P2143	0.01027	0.275164	SPCS2	9789	GSE4707_PEvC
A_23_P132294	0.01028	0.275164	GGA1	26088	GSE4707_PEvC
A_24_P931091	0.01029	0.275164	LOC642769	NA	GSE4707_PEvC
A_24_P14010	0.01029	0.275164	NMT1	4836	GSE4707_PEvC
A_24_P194313	0.0103	0.275164	C21orf66	NA	GSE4707_PEvC
A_23_P139509	0.0103	0.275164	ERGIC2	51290	GSE4707_PEvC
A_23_P154758	0.01031	0.275164	ZNF337	26152	GSE4707_PEvC
A_24_P24142	0.01031	0.275164	NA	NA	GSE4707_PEvC
A_24_P181585	0.01032	0.275165	LRRC59	55379	GSE4707_PEvC
A_23_P425917	0.01033	0.275165	C6orf188	NA	GSE4707_PEvC
A_23_P215944	0.01033	0.275165	CTSB	1508	GSE4707_PEvC
A_23_P393777	0.01034	0.275165	PTGDR	5729	GSE4707_PEvC
A_23_P127781	0.01035	0.275211	SCGB1D1	10648	GSE4707_PEvC
A_24_P178784	0.01035	0.275211	NA	NA	GSE4707_PEvC
A_24_P459299	0.01036	0.275211	NA	NA	GSE4707_PEvC
A_23_P26965	0.01037	0.27528	CCL13	6357	GSE4707_PEvC
A_23_P31085	0.01038	0.27528	CCDC28A	25901	GSE4707_PEvC
A_23_P155539	0.01039	0.275418	POU1F1	5449	GSE4707_PEvC
A_24_P759955	0.01039	0.275418	NA	NA	GSE4707_PEvC
A_23_P310439	0.01041	0.275705	CRYGN	155051	GSE4707_PEvC
A_24_P380991	0.01042	0.275705	RUFY2	55680	GSE4707_PEvC
A_24_P916816	0.01043	0.275805	SP100	6672	GSE4707_PEvC
A_24_P402588	0.01044	0.275805	BCL11A	53335	GSE4707_PEvC
A_23_P106145	0.01046	0.276233	ERO1L	NA	GSE4707_PEvC
A_24_P941649	0.01047	0.276341	VPS37A	137492	GSE4707_PEvC
A_23_P94932	0.01049	0.276747	C2orf25	NA	GSE4707_PEvC
A_23_P58466	0.01051	0.276994	SMN1	6606	GSE4707_PEvC
A_23_P257198	0.01052	0.276994	NDUFS4	4724	GSE4707_PEvC
A_23_P31224	0.01052	0.276994	PILRA	29992	GSE4707_PEvC
A_24_P734060	0.01055	0.277457	LOC284454	284454	GSE4707_PEvC
A_24_P717462	0.01057	0.277904	NA	NA	GSE4707_PEvC
A_24_P941572	0.01058	0.277904	NA	NA	GSE4707_PEvC
A_23_P18325	0.0106	0.278351	PDCD10	11235	GSE4707_PEvC
A_24_P632230	0.01061	0.278351	NA	NA	GSE4707_PEvC
A_23_P77401	0.01062	0.278419	FLJ11151	NA	GSE4707_PEvC
A_32_P49334	0.01063	0.278419	LOC284889	NA	GSE4707_PEvC
A_32_P175321	0.01063	0.278419	NA	NA	GSE4707_PEvC
A_23_P17307	0.01065	0.278459	C20orf20	NA	GSE4707_PEvC
A_24_P408767	0.01065	0.278459	TESSP2	NA	GSE4707_PEvC
A_32_P121549	0.01065	0.278459	NA	NA	GSE4707_PEvC
A_23_P137484	0.01067	0.278459	L1TD1	54596	GSE4707_PEvC
A_23_P43764	0.01069	0.278459	MFN1	55669	GSE4707_PEvC
A_24_P739075	0.01069	0.278459	NA	NA	GSE4707_PEvC
A_32_P506908	0.01069	0.278459	NA	NA	GSE4707_PEvC
A_32_P59693	0.01069	0.278459	NA	NA	GSE4707_PEvC
A_24_P889720	0.0107	0.278459	UBC	7316	GSE4707_PEvC
A_24_P917895	0.0107	0.278459	NA	NA	GSE4707_PEvC
A_23_P169050	0.01072	0.278678	MRPS28	28957	GSE4707_PEvC
A_23_P62868	0.01073	0.278797	EXOSC10	5394	GSE4707_PEvC
A_24_P93353	0.01076	0.279307	KIAA0372	NA	GSE4707_PEvC
A_24_P291598	0.01076	0.279307	USP4	7375	GSE4707_PEvC
A_24_P107859	0.0108	0.280031	SPRED1	161742	GSE4707_PEvC
A_23_P91035	0.01083	0.280031	TSPYL6	388951	GSE4707_PEvC
A_24_P48403	0.01083	0.280031	YES1	7525	GSE4707_PEvC
A_24_P771821	0.01085	0.280031	NA	NA	GSE4707_PEvC
A_32_P420000	0.01085	0.280031	NA	NA	GSE4707_PEvC
A_24_P565496	0.01086	0.280031	NA	NA	GSE4707_PEvC
A_32_P19840	0.01086	0.280031	NA	NA	GSE4707_PEvC
A_23_P44781	0.01087	0.280031	NA	NA	GSE4707_PEvC
A_24_P287613	0.01087	0.280031	NA	NA	GSE4707_PEvC
A_24_P332595	0.01088	0.280031	NA	NA	GSE4707_PEvC
A_24_P7085	0.01089	0.280031	RPL29P2	118432	GSE4707_PEvC
A_23_P339582	0.0109	0.280031	CXorf38	159013	GSE4707_PEvC
A_23_P380917	0.0109	0.280031	SEC11L1	NA	GSE4707_PEvC
A_23_P102258	0.01091	0.280031	MRPL53	116540	GSE4707_PEvC
A_24_P365327	0.01092	0.280031	LSM14A	26065	GSE4707_PEvC
A_23_P28057	0.01092	0.280031	THOP1	7064	GSE4707_PEvC
A_24_P587882	0.01092	0.280031	NA	NA	GSE4707_PEvC
A_23_P20494	0.01094	0.280031	NDRG1	10397	GSE4707_PEvC
A_23_P400505	0.01095	0.280031	C1QTNF9	338872	GSE4707_PEvC
A_24_P377269	0.01095	0.280031	HSPA4	3308	GSE4707_PEvC
A_32_P128391	0.01095	0.280031	NA	NA	GSE4707_PEvC
A_24_P390833	0.01096	0.280031	MPPE1	65258	GSE4707_PEvC
A_24_P54000	0.01097	0.280031	C1orf71	NA	GSE4707_PEvC
A_23_P411922	0.01098	0.280031	PRPF40B	25766	GSE4707_PEvC
A_32_P45285	0.01098	0.280031	NA	NA	GSE4707_PEvC
A_24_P936692	0.01099	0.280031	NA	NA	GSE4707_PEvC
A_24_P155502	0.01101	0.280031	INHBC	3626	GSE4707_PEvC
A_24_P558135	0.01101	0.280031	NA	NA	GSE4707_PEvC
A_23_P205027	0.01102	0.280031	ABHD13	84945	GSE4707_PEvC
A_32_P75425	0.01103	0.280031	LOC399744	NA	GSE4707_PEvC
A_23_P1691	0.01103	0.280031	MMP1	4312	GSE4707_PEvC
A_24_P85511	0.01103	0.280031	NA	NA	GSE4707_PEvC
A_23_P121851	0.01104	0.280031	PCDHB15	56121	GSE4707_PEvC
A_23_P410613	0.01106	0.280031	C12orf23	NA	GSE4707_PEvC
A_32_P103669	0.01106	0.280031	GOLGA8E	NA	GSE4707_PEvC
A_23_P122254	0.01106	0.280031	NUP153	9972	GSE4707_PEvC
A_32_P134427	0.01106	0.280031	NA	NA	GSE4707_PEvC
A_32_P156786	0.01106	0.280031	NA	NA	GSE4707_PEvC
A_24_P298077	0.01107	0.280031	ANKRD10	55608	GSE4707_PEvC
A_23_P102109	0.01107	0.280031	TUBA1	NA	GSE4707_PEvC
A_24_P102406	0.01107	0.280031	NA	NA	GSE4707_PEvC
A_32_P386636	0.01108	0.280031	LOC340069	NA	GSE4707_PEvC
A_23_P86424	0.01109	0.280031	NCOA4	8031	GSE4707_PEvC
A_24_P195724	0.01109	0.280031	NA	NA	GSE4707_PEvC
A_23_P71591	0.01112	0.280031	NOL8	55035	GSE4707_PEvC
A_23_P108574	0.01112	0.280031	PRKD3	23683	GSE4707_PEvC
A_24_P402064	0.01112	0.280031	SEC63	11231	GSE4707_PEvC
A_32_P146844	0.01112	0.280031	NA	NA	GSE4707_PEvC
A_24_P185368	0.01113	0.280156	ZSCAN4	201516	GSE4707_PEvC
A_23_P206113	0.01116	0.280564	CYP1A2	1544	GSE4707_PEvC
A_32_P132928	0.01116	0.280564	NA	NA	GSE4707_PEvC
A_32_P132276	0.01117	0.280587	NA	NA	GSE4707_PEvC
A_24_P179516	0.01118	0.280702	ARHGAP25	9938	GSE4707_PEvC
A_24_P323598	0.01119	0.280767	ESCO2	157570	GSE4707_PEvC
A_23_P6822	0.0112	0.28077	ITIH3	3699	GSE4707_PEvC
A_24_P356721	0.0112	0.28077	RPL18	6141	GSE4707_PEvC
A_23_P143218	0.01121	0.28077	ACOT8	10005	GSE4707_PEvC
A_23_P129058	0.01122	0.280887	USP8	9101	GSE4707_PEvC
A_24_P59827	0.01123	0.280887	NA	NA	GSE4707_PEvC
A_23_P105900	0.01125	0.281325	NA	NA	GSE4707_PEvC
A_23_P103503	0.01127	0.281482	MDM4	4194	GSE4707_PEvC
A_24_P280029	0.01127	0.281482	PDXP	57026	GSE4707_PEvC
A_23_P117302	0.01128	0.281538	IFP38	NA	GSE4707_PEvC
A_23_P427622	0.01134	0.282953	UNQ1887	NA	GSE4707_PEvC
A_32_P725535	0.01137	0.283477	LOC400794	400794	GSE4707_PEvC
A_23_P63534	0.01139	0.283691	XPR1	9213	GSE4707_PEvC
A_24_P918706	0.01139	0.283691	NA	NA	GSE4707_PEvC
A_23_P379789	0.01141	0.283878	ST8SIA5	29906	GSE4707_PEvC
A_32_P43588	0.01146	0.285003	POTE14	NA	GSE4707_PEvC
A_23_P210348	0.01149	0.285146	COX7A2L	9167	GSE4707_PEvC
A_23_P113212	0.0115	0.285146	TMEM45A	55076	GSE4707_PEvC
A_23_P8938	0.01151	0.285146	ADRA1A	148	GSE4707_PEvC
A_24_P408424	0.01151	0.285146	MYH9	4627	GSE4707_PEvC
A_32_P168853	0.01151	0.285146	NA	NA	GSE4707_PEvC
A_23_P63205	0.01152	0.285146	DR1	1810	GSE4707_PEvC
A_23_P37892	0.01152	0.285146	GPT2	84706	GSE4707_PEvC
A_24_P848134	0.01153	0.285146	NA	NA	GSE4707_PEvC
A_32_P181271	0.01153	0.285146	NA	NA	GSE4707_PEvC
A_23_P83403	0.01154	0.285146	DKFZP686A01247	NA	GSE4707_PEvC
A_23_P117582	0.01158	0.285675	JDP2	122953	GSE4707_PEvC
A_24_P384823	0.01158	0.285675	LOC644072	NA	GSE4707_PEvC
A_24_P247324	0.01158	0.285675	NA	NA	GSE4707_PEvC
A_24_P300952	0.0116	0.285675	APLP2	334	GSE4707_PEvC
A_23_P207957	0.0116	0.285675	VAPA	9218	GSE4707_PEvC
A_32_P233877	0.0116	0.285675	XKR5	389610	GSE4707_PEvC
A_24_P358084	0.01161	0.28569	LOC441748	NA	GSE4707_PEvC
A_23_P6546	0.01163	0.28569	TUBGCP6	85378	GSE4707_PEvC
A_23_P142045	0.01165	0.28569	PRDX2	7001	GSE4707_PEvC
A_32_P83547	0.01165	0.28569	NA	NA	GSE4707_PEvC
A_24_P221974	0.01166	0.28569	NA	NA	GSE4707_PEvC
A_32_P219704	0.01166	0.28569	NA	NA	GSE4707_PEvC
A_24_P133542	0.01167	0.28569	PML	5371	GSE4707_PEvC
A_23_P122485	0.01168	0.28569	NA	NA	GSE4707_PEvC
A_23_P18901	0.01169	0.28569	ATG12	9140	GSE4707_PEvC
