probe	pvalue	adj.pvalue	symbol	entrez	group
ILMN_1805410	0.00319	0.17193	C15orf48	84419	GSE35574_PEvC
ILMN_1682399	0.00319	0.17193	CLOCK	9575	GSE35574_PEvC
ILMN_1800091	0.00319	0.17193	RARRES1	5918	GSE35574_PEvC
ILMN_1810577	0.00319	0.17193	RPS4X	6191	GSE35574_PEvC
ILMN_1867497	0.00319	0.17193	NA	NA	GSE35574_PEvC
ILMN_1726169	0.0032	0.171968	EDF1	8721	GSE35574_PEvC
ILMN_1808713	0.00321	0.17207	HSD17B2	3294	GSE35574_PEvC
ILMN_1748992	0.00321	0.17207	RHOU	58480	GSE35574_PEvC
ILMN_1798163	0.00321	0.17207	UPF3B	65109	GSE35574_PEvC
ILMN_1805652	0.00322	0.172096	PPP2R2D	55844	GSE35574_PEvC
ILMN_1874216	0.00322	0.172096	NA	NA	GSE35574_PEvC
ILMN_1772686	0.00324	0.172969	FGD3	89846	GSE35574_PEvC
ILMN_1662629	0.00325	0.173566	LOC653423	NA	GSE35574_PEvC
ILMN_1817427	0.00326	0.173602	NA	NA	GSE35574_PEvC
ILMN_1742538	0.00327	0.174016	PCDHGC4	56098	GSE35574_PEvC
ILMN_1783846	0.00327	0.174016	RAPH1	65059	GSE35574_PEvC
ILMN_1657064	0.00328	0.174016	C6orf70	NA	GSE35574_PEvC
ILMN_1667086	0.00329	0.174255	AP3M1	26985	GSE35574_PEvC
ILMN_1687765	0.00329	0.174255	ATP12A	479	GSE35574_PEvC
ILMN_1730867	0.0033	0.174255	AZU1	566	GSE35574_PEvC
ILMN_1661647	0.0033	0.174255	LOC646144	NA	GSE35574_PEvC
ILMN_1768480	0.0033	0.174255	VGLL4	9686	GSE35574_PEvC
ILMN_1794082	0.0033	0.174265	ZFP64	55734	GSE35574_PEvC
ILMN_1674201	0.00331	0.174422	LOC441511	441511	GSE35574_PEvC
ILMN_1748291	0.00332	0.174562	C1orf55	NA	GSE35574_PEvC
ILMN_1701933	0.00332	0.17452	SNCA	6622	GSE35574_PEvC
ILMN_1715900	0.00335	0.175618	KIFC3	3801	GSE35574_PEvC
ILMN_1671149	0.00335	0.175618	MEG3	55384	GSE35574_PEvC
ILMN_1670723	0.00335	0.175626	MSL3L1	NA	GSE35574_PEvC
ILMN_1685415	0.00336	0.175626	HBP1	26959	GSE35574_PEvC
ILMN_1715680	0.00336	0.175626	NEIL2	252969	GSE35574_PEvC
ILMN_1752993	0.00337	0.17582	SERPINB2	5055	GSE35574_PEvC
ILMN_1866044	0.00337	0.17582	NA	NA	GSE35574_PEvC
ILMN_1789266	0.00338	0.17582	CCDC25	55246	GSE35574_PEvC
ILMN_1737157	0.00338	0.176072	GRAMD1A	57655	GSE35574_PEvC
ILMN_1794165	0.00338	0.17582	PGD	5226	GSE35574_PEvC
ILMN_1807674	0.0034	0.176556	ARRDC1	92714	GSE35574_PEvC
ILMN_1744517	0.0034	0.176437	GNS	2799	GSE35574_PEvC
ILMN_1773849	0.00341	0.17674	ATP6V0C	527	GSE35574_PEvC
ILMN_1664177	0.00341	0.176631	ATXN7L2	127002	GSE35574_PEvC
ILMN_1728699	0.00343	0.17768	SPTY2D1	144108	GSE35574_PEvC
ILMN_1673950	0.00344	0.17768	GENX-3414	NA	GSE35574_PEvC
ILMN_1704101	0.00346	0.178422	HSF4	3299	GSE35574_PEvC
ILMN_1651438	0.00346	0.178422	ZFPM1	161882	GSE35574_PEvC
ILMN_1880731	0.00346	0.178422	NA	NA	GSE35574_PEvC
ILMN_1800055	0.00347	0.178623	LOC647295	NA	GSE35574_PEvC
ILMN_1672080	0.00348	0.178623	NR2F6	2063	GSE35574_PEvC
ILMN_1906797	0.00348	0.178623	NA	NA	GSE35574_PEvC
ILMN_1662927	0.00349	0.179008	AP1S1	1174	GSE35574_PEvC
ILMN_1659197	0.0035	0.179008	PDE8B	8622	GSE35574_PEvC
ILMN_1776925	0.0035	0.179008	PRSS22	64063	GSE35574_PEvC
ILMN_1816766	0.0035	0.179008	NA	NA	GSE35574_PEvC
ILMN_1735038	0.00351	0.179008	3-Mar	NA	GSE35574_PEvC
ILMN_1773764	0.00351	0.179008	CECR7	100130418	GSE35574_PEvC
ILMN_1701789	0.00351	0.179008	IFIT3	3437	GSE35574_PEvC
ILMN_1783753	0.00351	0.179008	TXNDC12	51060	GSE35574_PEvC
ILMN_1682894	0.00354	0.179961	LOC645426	NA	GSE35574_PEvC
ILMN_1803213	0.00355	0.180292	MXRA5	25878	GSE35574_PEvC
ILMN_1724837	0.00355	0.180296	ZC3HAV1	56829	GSE35574_PEvC
ILMN_1663866	0.00357	0.180958	TGFBI	7045	GSE35574_PEvC
ILMN_1672151	0.00359	0.181801	FRAS1	80144	GSE35574_PEvC
ILMN_1745318	0.0036	0.182213	CREM	1390	GSE35574_PEvC
ILMN_1710844	0.0036	0.182113	PARP10	84875	GSE35574_PEvC
ILMN_1766171	0.00361	0.182483	SNF8	11267	GSE35574_PEvC
ILMN_1802252	0.00363	0.183018	GAPDH	2597	GSE35574_PEvC
ILMN_1887082	0.00363	0.182984	NA	NA	GSE35574_PEvC
ILMN_1687403	0.00364	0.18307	MRPL40	64976	GSE35574_PEvC
ILMN_1796208	0.00365	0.183163	SP2	6668	GSE35574_PEvC
ILMN_1818703	0.00365	0.183163	NA	NA	GSE35574_PEvC
ILMN_1893636	0.00365	0.183163	NA	NA	GSE35574_PEvC
ILMN_1708416	0.00366	0.183163	ARL6IP1	23204	GSE35574_PEvC
ILMN_1759359	0.00366	0.183163	BTF3L4	91408	GSE35574_PEvC
ILMN_1651680	0.00367	0.183626	LOC649150	NA	GSE35574_PEvC
ILMN_1889791	0.00367	0.183626	NA	NA	GSE35574_PEvC
ILMN_1685580	0.00368	0.183712	CBLB	868	GSE35574_PEvC
ILMN_1705002	0.00368	0.183712	FLT1	2321	GSE35574_PEvC
ILMN_1812902	0.00369	0.183712	CYYR1	116159	GSE35574_PEvC
ILMN_1838313	0.0037	0.183871	NA	NA	GSE35574_PEvC
ILMN_1665510	0.00371	0.183871	ERRFI1	54206	GSE35574_PEvC
ILMN_1696432	0.00371	0.183871	IDH1	3417	GSE35574_PEvC
ILMN_1721733	0.00371	0.183871	LOC727977	NA	GSE35574_PEvC
ILMN_1701483	0.00371	0.183871	SYP	6855	GSE35574_PEvC
ILMN_1866290	0.00371	0.183871	NA	NA	GSE35574_PEvC
ILMN_1806962	0.00372	0.184084	G6PC3	92579	GSE35574_PEvC
ILMN_1849699	0.00372	0.183871	NA	NA	GSE35574_PEvC
ILMN_1726809	0.00373	0.184091	BHLHB3	NA	GSE35574_PEvC
ILMN_1728882	0.00373	0.184092	LGICZ1	NA	GSE35574_PEvC
ILMN_1772612	0.00374	0.184092	ANGPTL2	23452	GSE35574_PEvC
ILMN_1809928	0.00375	0.184092	COL6A2	1292	GSE35574_PEvC
ILMN_1660832	0.00375	0.184092	LOC285053	NA	GSE35574_PEvC
ILMN_1673983	0.00375	0.184092	LOC653411	NA	GSE35574_PEvC
ILMN_1730998	0.00375	0.184092	TSPAN6	7105	GSE35574_PEvC
ILMN_1660323	0.00376	0.184092	LOC731999	NA	GSE35574_PEvC
ILMN_1693207	0.00377	0.184315	KIR2DL4	3805	GSE35574_PEvC
ILMN_1800975	0.00377	0.184315	PSME3	10197	GSE35574_PEvC
ILMN_1690706	0.00377	0.184315	SNRPB2	6629	GSE35574_PEvC
ILMN_1787808	0.00378	0.184485	CEP63	80254	GSE35574_PEvC
ILMN_1716012	0.00378	0.184485	LOC642393	NA	GSE35574_PEvC
ILMN_1684255	0.00379	0.184888	MYL4	4635	GSE35574_PEvC
ILMN_1662619	0.0038	0.184923	TFPI	7035	GSE35574_PEvC
ILMN_1682332	0.00381	0.185024	GYPC	2995	GSE35574_PEvC
ILMN_1671295	0.00382	0.185024	CCDC3	83643	GSE35574_PEvC
ILMN_1794260	0.00382	0.185024	FBXL10	NA	GSE35574_PEvC
ILMN_1676600	0.00382	0.185024	SEC24C	9632	GSE35574_PEvC
ILMN_1864671	0.00382	0.185024	NA	NA	GSE35574_PEvC
ILMN_1781457	0.00383	0.185147	TIPRL	261726	GSE35574_PEvC
ILMN_1901285	0.00383	0.185147	NA	NA	GSE35574_PEvC
ILMN_1713668	0.00384	0.185367	TSNAX	7257	GSE35574_PEvC
ILMN_1690844	0.00385	0.185468	LOC387820	387820	GSE35574_PEvC
ILMN_1740759	0.00385	0.185468	MAMDC4	158056	GSE35574_PEvC
ILMN_1751657	0.00386	0.185653	AGPAT1	10554	GSE35574_PEvC
ILMN_1741572	0.00386	0.185653	AKAP8	10270	GSE35574_PEvC
ILMN_1697286	0.00386	0.185653	SF3A1	10291	GSE35574_PEvC
ILMN_1744316	0.00387	0.185662	TATDN3	128387	GSE35574_PEvC
ILMN_1711361	0.00387	0.185662	ZNF319	57567	GSE35574_PEvC
ILMN_1698668	0.00388	0.185662	NR1D2	9975	GSE35574_PEvC
ILMN_1664978	0.00388	0.185942	TJP2	9414	GSE35574_PEvC
ILMN_1729112	0.00389	0.185971	CHPT1	56994	GSE35574_PEvC
ILMN_1908285	0.0039	0.186214	NA	NA	GSE35574_PEvC
ILMN_1776998	0.00391	0.186214	DNAJA4	55466	GSE35574_PEvC
ILMN_1657810	0.00391	0.186214	PPM1M	132160	GSE35574_PEvC
ILMN_1804490	0.00391	0.186214	PRKRIP1	79706	GSE35574_PEvC
ILMN_1664896	0.00391	0.186214	RPRML	388394	GSE35574_PEvC
ILMN_1742432	0.00392	0.186291	COBRA1	NA	GSE35574_PEvC
ILMN_1685397	0.00394	0.187041	ITGA3	3675	GSE35574_PEvC
ILMN_1690708	0.00394	0.187041	SPTBN1	6711	GSE35574_PEvC
ILMN_1718271	0.00395	0.187041	MTIF3	219402	GSE35574_PEvC
ILMN_1893168	0.00396	0.187545	NA	NA	GSE35574_PEvC
ILMN_1907331	0.00396	0.187545	NA	NA	GSE35574_PEvC
ILMN_1730693	0.00397	0.187726	KIAA0701	NA	GSE35574_PEvC
ILMN_1653814	0.00398	0.187726	HBBP1	3044	GSE35574_PEvC
ILMN_1655051	0.004	0.188474	FAM86B1	85002	GSE35574_PEvC
ILMN_1746408	0.00401	0.188474	MIDN	90007	GSE35574_PEvC
ILMN_1697189	0.00401	0.188474	PNCK	139728	GSE35574_PEvC
ILMN_1748527	0.00401	0.188479	REPIN1	29803	GSE35574_PEvC
ILMN_1734254	0.00401	0.188474	ZNF770	54989	GSE35574_PEvC
ILMN_1679941	0.00402	0.188881	DBF4B	80174	GSE35574_PEvC
ILMN_1752343	0.00404	0.189324	FAM13C1	NA	GSE35574_PEvC
ILMN_1695339	0.00404	0.189324	RNASE1	6035	GSE35574_PEvC
ILMN_1889473	0.00405	0.189324	NA	NA	GSE35574_PEvC
ILMN_1664167	0.00406	0.18968	BXDC1	NA	GSE35574_PEvC
ILMN_1750658	0.00406	0.18968	HAX1	10456	GSE35574_PEvC
ILMN_1674543	0.00408	0.190456	OR2M3	127062	GSE35574_PEvC
ILMN_1701551	0.00409	0.190456	ABCA6	23460	GSE35574_PEvC
ILMN_1753468	0.00409	0.190456	CD63	967	GSE35574_PEvC
ILMN_1718474	0.0041	0.190828	SLC35B4	84912	GSE35574_PEvC
ILMN_1859127	0.0041	0.190828	NA	NA	GSE35574_PEvC
ILMN_1734833	0.00411	0.191065	NBN	4683	GSE35574_PEvC
ILMN_1810181	0.00412	0.191255	PCGF6	84108	GSE35574_PEvC
ILMN_1755023	0.00414	0.191708	RAD50	10111	GSE35574_PEvC
ILMN_1858321	0.00414	0.19176	NA	NA	GSE35574_PEvC
ILMN_1679655	0.00415	0.19194	TMEM113	NA	GSE35574_PEvC
ILMN_1870044	0.00415	0.19194	NA	NA	GSE35574_PEvC
ILMN_1817816	0.00416	0.192281	NA	NA	GSE35574_PEvC
ILMN_1757106	0.00417	0.19241	6-Mar	NA	GSE35574_PEvC
ILMN_1913523	0.00419	0.192448	NA	NA	GSE35574_PEvC
ILMN_1657864	0.0042	0.192448	TMUB2	79089	GSE35574_PEvC
ILMN_1757689	0.00421	0.192448	CT45-3	NA	GSE35574_PEvC
ILMN_1668779	0.00421	0.192448	GPR17	2840	GSE35574_PEvC
ILMN_1666624	0.00421	0.192448	RABL2A	11159	GSE35574_PEvC
ILMN_1906766	0.00421	0.192448	NA	NA	GSE35574_PEvC
ILMN_1670130	0.00422	0.192448	ARID3A	1820	GSE35574_PEvC
ILMN_1707670	0.00422	0.192448	CLDN16	10686	GSE35574_PEvC
ILMN_1729349	0.00422	0.192448	LOC643086	NA	GSE35574_PEvC
ILMN_1697309	0.00422	0.192448	NCF1	653361	GSE35574_PEvC
ILMN_1739161	0.00422	0.192448	PPAP2A	NA	GSE35574_PEvC
ILMN_1736700	0.00423	0.192448	ALDOA	226	GSE35574_PEvC
ILMN_1749776	0.00423	0.192448	LOC642816	NA	GSE35574_PEvC
ILMN_1716596	0.00423	0.192448	NSMAF	8439	GSE35574_PEvC
ILMN_1716988	0.00423	0.192448	OPN3	23596	GSE35574_PEvC
ILMN_1699217	0.00424	0.192893	C1orf96	NA	GSE35574_PEvC
ILMN_1662897	0.00426	0.193054	ERCC4	2072	GSE35574_PEvC
ILMN_1664068	0.00426	0.193054	ERGIC1	57222	GSE35574_PEvC
ILMN_1780618	0.00427	0.193187	FLJ38482	NA	GSE35574_PEvC
ILMN_1683960	0.00427	0.193187	FOXF2	2295	GSE35574_PEvC
ILMN_1714067	0.00427	0.193187	NTRK2	4915	GSE35574_PEvC
ILMN_1793712	0.00428	0.193429	SCAMP3	10067	GSE35574_PEvC
ILMN_1772370	0.0043	0.193916	ARHGEF1	9138	GSE35574_PEvC
ILMN_1695763	0.0043	0.193916	PDIA5	10954	GSE35574_PEvC
ILMN_1757634	0.00431	0.193916	FAM20C	56975	GSE35574_PEvC
ILMN_1809291	0.00431	0.193916	TSPAN7	7102	GSE35574_PEvC
ILMN_1775268	0.00432	0.194003	HECW2	57520	GSE35574_PEvC
ILMN_1816035	0.00432	0.194003	NA	NA	GSE35574_PEvC
ILMN_1726320	0.00433	0.194003	KCNN4	3783	GSE35574_PEvC
ILMN_1727855	0.00433	0.194003	PEMT	10400	GSE35574_PEvC
ILMN_1745885	0.00433	0.194003	POLR2F	5435	GSE35574_PEvC
ILMN_1725787	0.00433	0.194003	RFX1	5989	GSE35574_PEvC
ILMN_1665332	0.00436	0.195031	LOC653157	NA	GSE35574_PEvC
ILMN_1710899	0.00438	0.195482	TSPAN18	90139	GSE35574_PEvC
ILMN_1871709	0.00438	0.195482	NA	NA	GSE35574_PEvC
ILMN_1754531	0.0044	0.196088	AP4E1	23431	GSE35574_PEvC
ILMN_1670807	0.0044	0.196088	FAM84B	157638	GSE35574_PEvC
ILMN_1833324	0.00442	0.1966	NA	NA	GSE35574_PEvC
ILMN_1685057	0.00443	0.197	SLC22A4	6583	GSE35574_PEvC
ILMN_1701032	0.00443	0.197053	TFPI	7035	GSE35574_PEvC
ILMN_1794239	0.00444	0.197053	C4orf26	152816	GSE35574_PEvC
ILMN_1773388	0.00445	0.197053	C13orf18	NA	GSE35574_PEvC
ILMN_1654398	0.00445	0.197053	RGL1	23179	GSE35574_PEvC
ILMN_1685156	0.00446	0.19717	ADCY6	112	GSE35574_PEvC
ILMN_1654322	0.00446	0.19717	ATP1B3	483	GSE35574_PEvC
ILMN_1768909	0.00446	0.19717	LOC283755	NA	GSE35574_PEvC
ILMN_1730355	0.00447	0.197481	FGFR4	2264	GSE35574_PEvC
ILMN_1794823	0.00448	0.197481	ZNF626	199777	GSE35574_PEvC
ILMN_1855084	0.00448	0.197481	NA	NA	GSE35574_PEvC
ILMN_1804327	0.00449	0.197481	NAP1L4	4676	GSE35574_PEvC
ILMN_1794612	0.00449	0.197481	UBE1L	NA	GSE35574_PEvC
ILMN_1866866	0.00449	0.197481	NA	NA	GSE35574_PEvC
ILMN_1680856	0.0045	0.197491	CXorf6	NA	GSE35574_PEvC
ILMN_1697742	0.00451	0.197727	C3orf38	285237	GSE35574_PEvC
ILMN_1670646	0.00451	0.197727	SLC22A15	55356	GSE35574_PEvC
ILMN_1795128	0.00452	0.197727	C13orf23	NA	GSE35574_PEvC
ILMN_1659047	0.00452	0.197727	HIST2H2AA3	8337	GSE35574_PEvC
ILMN_1815346	0.00452	0.197727	TMEM136	219902	GSE35574_PEvC
ILMN_1776153	0.00453	0.197727	AGGF1	55109	GSE35574_PEvC
ILMN_1743606	0.00453	0.197727	LOC646887	NA	GSE35574_PEvC
ILMN_1764082	0.00453	0.197727	MBOAT1	154141	GSE35574_PEvC
ILMN_1657519	0.00454	0.197847	STK35	140901	GSE35574_PEvC
ILMN_1701930	0.00456	0.198452	EEF1B2	1933	GSE35574_PEvC
ILMN_1698940	0.00456	0.198254	LOC653232	NA	GSE35574_PEvC
ILMN_1749261	0.00458	0.198651	C6orf47	57827	GSE35574_PEvC
ILMN_1814924	0.00458	0.198651	FAM55C	NA	GSE35574_PEvC
ILMN_1701687	0.00459	0.198651	IL26	55801	GSE35574_PEvC
ILMN_1724424	0.00459	0.198651	PRRT2	112476	GSE35574_PEvC
ILMN_1826525	0.00459	0.198651	NA	NA	GSE35574_PEvC
ILMN_1769571	0.0046	0.198651	FLJ37453	729614	GSE35574_PEvC
ILMN_1812571	0.0046	0.198651	RAB35	11021	GSE35574_PEvC
ILMN_1792529	0.0046	0.198651	TAOK2	9344	GSE35574_PEvC
ILMN_1767549	0.00461	0.198856	BLOC1S1	2647	GSE35574_PEvC
ILMN_1688407	0.00462	0.198937	ZNF436	80818	GSE35574_PEvC
ILMN_1729816	0.00464	0.199766	VDAC3	7419	GSE35574_PEvC
ILMN_1739925	0.00465	0.200245	SLC28A1	9154	GSE35574_PEvC
ILMN_1674752	0.00467	0.200648	LOC645227	NA	GSE35574_PEvC
ILMN_1653748	0.00468	0.200846	CST11	140880	GSE35574_PEvC
ILMN_1656136	0.00468	0.20088	STAU1	6780	GSE35574_PEvC
ILMN_1769634	0.00469	0.20088	STRA13	NA	GSE35574_PEvC
ILMN_1689774	0.0047	0.20088	MRFAP1L1	114932	GSE35574_PEvC
ILMN_1767433	0.0047	0.20088	TBC1D5	9779	GSE35574_PEvC
ILMN_1702636	0.0047	0.20088	TUBB6	84617	GSE35574_PEvC
ILMN_1685825	0.0047	0.20088	ZNF136	7695	GSE35574_PEvC
ILMN_1815238	0.00472	0.201664	MAP2K3	5606	GSE35574_PEvC
ILMN_1850869	0.00474	0.202062	NA	NA	GSE35574_PEvC
ILMN_1860829	0.00475	0.202265	NA	NA	GSE35574_PEvC
ILMN_1791545	0.00476	0.202625	KRT23	25984	GSE35574_PEvC
ILMN_1802971	0.00477	0.202799	RAI16	NA	GSE35574_PEvC
ILMN_1696657	0.00478	0.203285	LRRN2	10446	GSE35574_PEvC
ILMN_1714433	0.0048	0.203779	MARCKSL1	65108	GSE35574_PEvC
ILMN_1661809	0.0048	0.203779	PRRG4	79056	GSE35574_PEvC
ILMN_1899666	0.00482	0.204461	NA	NA	GSE35574_PEvC
ILMN_1685705	0.00483	0.204734	C8orf17	100507249	GSE35574_PEvC
ILMN_1770498	0.00485	0.205263	LOC728411	NA	GSE35574_PEvC
ILMN_1759186	0.00486	0.205314	MGC16291	NA	GSE35574_PEvC
ILMN_1656822	0.00488	0.2059	DNM2	1785	GSE35574_PEvC
ILMN_1801584	0.0049	0.206658	CXCR4	7852	GSE35574_PEvC
ILMN_1805395	0.00491	0.206778	LTBP3	4054	GSE35574_PEvC
ILMN_1911040	0.00491	0.206778	NA	NA	GSE35574_PEvC
ILMN_1780777	0.00492	0.206778	LOC283970	NA	GSE35574_PEvC
ILMN_1752823	0.00492	0.206778	PHF10	55274	GSE35574_PEvC
ILMN_1700606	0.00492	0.206778	RNF43	54894	GSE35574_PEvC
ILMN_1750518	0.00493	0.206778	THOC4	NA	GSE35574_PEvC
ILMN_1745034	0.00494	0.207163	SLC11A2	4891	GSE35574_PEvC
ILMN_1883202	0.00494	0.207001	NA	NA	GSE35574_PEvC
ILMN_1690780	0.005	0.209324	RFK	55312	GSE35574_PEvC
ILMN_1906980	0.005	0.209324	NA	NA	GSE35574_PEvC
ILMN_1665736	0.00501	0.209366	LOC648024	NA	GSE35574_PEvC
ILMN_1679168	0.00502	0.209366	LOC653110	NA	GSE35574_PEvC
ILMN_1652088	0.00502	0.209366	PAPOLB	56903	GSE35574_PEvC
ILMN_1696542	0.00502	0.209366	PKD1	5310	GSE35574_PEvC
ILMN_1776632	0.00505	0.210351	SYT7	9066	GSE35574_PEvC
ILMN_1763603	0.00506	0.210351	C14orf24	NA	GSE35574_PEvC
ILMN_1682147	0.00506	0.210351	HOOK2	29911	GSE35574_PEvC
ILMN_1901792	0.00509	0.211565	NA	NA	GSE35574_PEvC
ILMN_1671969	0.00511	0.211943	LOC647115	647115	GSE35574_PEvC
ILMN_1726552	0.00511	0.211943	MS4A3	932	GSE35574_PEvC
ILMN_1881475	0.00511	0.211943	NA	NA	GSE35574_PEvC
ILMN_1712673	0.00514	0.212732	SASH1	23328	GSE35574_PEvC
ILMN_1703335	0.00515	0.213069	LACTB	114294	GSE35574_PEvC
ILMN_1810835	0.00515	0.212995	SPRR3	6707	GSE35574_PEvC
ILMN_1754738	0.00516	0.213248	AP1M1	8907	GSE35574_PEvC
ILMN_1654466	0.00517	0.213407	PLAC4	191585	GSE35574_PEvC
ILMN_1782938	0.0052	0.214477	SLC16A10	117247	GSE35574_PEvC
ILMN_1694686	0.00521	0.214477	KIAA0194	NA	GSE35574_PEvC
ILMN_1897721	0.00521	0.214477	NA	NA	GSE35574_PEvC
ILMN_1734929	0.00522	0.214477	BBOX1	8424	GSE35574_PEvC
ILMN_1805930	0.00522	0.214477	CSF1	1435	GSE35574_PEvC
ILMN_1697880	0.00522	0.214477	PLD2	5338	GSE35574_PEvC
ILMN_1869431	0.00523	0.21462	NA	NA	GSE35574_PEvC
ILMN_1672428	0.00524	0.21462	LOC642475	NA	GSE35574_PEvC
ILMN_1756787	0.00526	0.215398	CASP3	836	GSE35574_PEvC
ILMN_1800401	0.00526	0.215272	ZNF69	7620	GSE35574_PEvC
ILMN_1727489	0.00528	0.21596	LOC138652	NA	GSE35574_PEvC
ILMN_1765208	0.00529	0.215961	GLUL	2752	GSE35574_PEvC
ILMN_1915768	0.00529	0.215961	NA	NA	GSE35574_PEvC
ILMN_1747419	0.0053	0.21614	PCGF2	7703	GSE35574_PEvC
ILMN_1663122	0.00531	0.216207	PKM2	NA	GSE35574_PEvC
ILMN_1833960	0.00531	0.216207	NA	NA	GSE35574_PEvC
ILMN_1775182	0.00534	0.217092	GSR	2936	GSE35574_PEvC
ILMN_1857968	0.00534	0.217092	NA	NA	GSE35574_PEvC
ILMN_1801553	0.00536	0.217537	LEO1	123169	GSE35574_PEvC
ILMN_1912984	0.00536	0.217537	NA	NA	GSE35574_PEvC
ILMN_1704286	0.00537	0.217537	FXYD5	53827	GSE35574_PEvC
ILMN_1754529	0.00537	0.217537	SPG7	6687	GSE35574_PEvC
ILMN_1714197	0.00538	0.217537	ACSS2	55902	GSE35574_PEvC
ILMN_1749673	0.00538	0.217537	CSF2RA	1438	GSE35574_PEvC
ILMN_1823533	0.00538	0.217537	NA	NA	GSE35574_PEvC
ILMN_1675483	0.00539	0.217537	ANKMY1	51281	GSE35574_PEvC
ILMN_1724709	0.00539	0.217537	SIGLEC12	89858	GSE35574_PEvC
ILMN_1812769	0.00543	0.218756	LOC51035	NA	GSE35574_PEvC
ILMN_1895379	0.00543	0.218756	NA	NA	GSE35574_PEvC
ILMN_1764609	0.00544	0.218756	PWWP2	NA	GSE35574_PEvC
ILMN_1890134	0.00544	0.218756	NA	NA	GSE35574_PEvC
ILMN_1746494	0.00546	0.219128	FNTA	2339	GSE35574_PEvC
ILMN_1675186	0.00546	0.219128	ME2	4200	GSE35574_PEvC
ILMN_1775903	0.00547	0.219128	EFNA1	1942	GSE35574_PEvC
ILMN_1725620	0.00547	0.219128	ZNF403	NA	GSE35574_PEvC
ILMN_1891455	0.00548	0.219411	NA	NA	GSE35574_PEvC
ILMN_1682863	0.00549	0.219684	C20orf151	NA	GSE35574_PEvC
ILMN_1700760	0.0055	0.219684	GAK	2580	GSE35574_PEvC
ILMN_1698659	0.0055	0.219767	ST6GALNAC1	55808	GSE35574_PEvC
ILMN_1876539	0.00553	0.220743	NA	NA	GSE35574_PEvC
ILMN_1762876	0.00555	0.221293	DSCR4	10281	GSE35574_PEvC
ILMN_1746704	0.00555	0.221231	TRIM8	81603	GSE35574_PEvC
ILMN_1765649	0.00557	0.22152	IRF3	3661	GSE35574_PEvC
ILMN_1700728	0.00557	0.22152	KRTCAP3	200634	GSE35574_PEvC
ILMN_1676233	0.00558	0.22152	LOC644619	NA	GSE35574_PEvC
ILMN_1819831	0.00558	0.22152	NA	NA	GSE35574_PEvC
ILMN_1853411	0.00558	0.22152	NA	NA	GSE35574_PEvC
ILMN_1695865	0.00559	0.22152	LOC440258	NA	GSE35574_PEvC
ILMN_1666323	0.0056	0.221652	LOC647251	NA	GSE35574_PEvC
ILMN_1742507	0.0056	0.221652	LRRC45	201255	GSE35574_PEvC
ILMN_1917111	0.0056	0.221652	NA	NA	GSE35574_PEvC
ILMN_1832586	0.00561	0.221817	NA	NA	GSE35574_PEvC
ILMN_1780382	0.00563	0.222467	LOC653566	NA	GSE35574_PEvC
ILMN_1708101	0.00564	0.222468	LMNB2	84823	GSE35574_PEvC
ILMN_1698934	0.00565	0.222468	CMTM7	112616	GSE35574_PEvC
ILMN_1692398	0.00565	0.222468	CNTNAP1	8506	GSE35574_PEvC
ILMN_1666602	0.0057	0.224385	C6orf166	NA	GSE35574_PEvC
ILMN_1727633	0.00573	0.225387	PVRL3	NA	GSE35574_PEvC
ILMN_1750911	0.00575	0.225683	FNBP4	23360	GSE35574_PEvC
ILMN_1696510	0.00575	0.225683	LOC728932	NA	GSE35574_PEvC
ILMN_1727916	0.00578	0.226896	FLJ46380	NA	GSE35574_PEvC
ILMN_1783333	0.00579	0.226896	C16orf61	NA	GSE35574_PEvC
ILMN_1679262	0.0058	0.226896	DPYSL3	1809	GSE35574_PEvC
ILMN_1878309	0.0058	0.226949	NA	NA	GSE35574_PEvC
ILMN_1913407	0.0058	0.226896	NA	NA	GSE35574_PEvC
ILMN_1703119	0.00581	0.227009	LOC644997	NA	GSE35574_PEvC
ILMN_1732278	0.00582	0.227063	C1orf80	NA	GSE35574_PEvC
ILMN_1753931	0.00582	0.227063	CDO1	1036	GSE35574_PEvC
ILMN_1783691	0.00585	0.227063	ABCC13	150000	GSE35574_PEvC
ILMN_1771385	0.00585	0.227063	GBP4	115361	GSE35574_PEvC
ILMN_1772218	0.00585	0.227063	HLA-DPA1	3113	GSE35574_PEvC
ILMN_1762993	0.00585	0.227063	PIGV	55650	GSE35574_PEvC
ILMN_1698557	0.00586	0.227063	LOC440359	NA	GSE35574_PEvC
ILMN_1885656	0.00586	0.227063	NA	NA	GSE35574_PEvC
ILMN_1894110	0.00586	0.227063	NA	NA	GSE35574_PEvC
ILMN_1915076	0.00586	0.227063	NA	NA	GSE35574_PEvC
ILMN_1662843	0.00588	0.227063	CD53	963	GSE35574_PEvC
ILMN_1778400	0.00588	0.227063	KIAA1913	NA	GSE35574_PEvC
ILMN_1709439	0.00589	0.227063	PCOLN3	NA	GSE35574_PEvC
ILMN_1734544	0.00589	0.227063	WTAP	9589	GSE35574_PEvC
ILMN_1741288	0.00589	0.227063	ZNF136	7695	GSE35574_PEvC
ILMN_1695463	0.0059	0.227063	LOC729973	729973	GSE35574_PEvC
ILMN_1732809	0.00591	0.227063	ALG9	79796	GSE35574_PEvC
ILMN_1789507	0.00591	0.227063	COL11A1	1301	GSE35574_PEvC
